Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,2.55485545283656,15.952777084398,,,14.4
1982,0.113836738273946,17.0388597980285,,,13.8
1983,-2.00341492392353,16.5992651676791,8.5,,13.3
1984,0.92130266242323,16.0856796813735,,,12.8
1985,0.798852022720126,16.3547348560509,8.1,,12.3
1986,2.16379569866589,16.1459390722871,6.8,,11.7
1987,3.39606460305848,16.5188879102248,4.4,,11.3
1988,7.52775697210998,16.0146807188446,4.0,,10.8
1989,7.13131154020606,16.4806242837349,3.7,,10.4
1990,5.25659773465009,16.2303573296044,3.9,,10.0
1991,3.43102736105169,16.8280502063666,3.6,,9.6
1992,3.61645027238262,17.346279389665,4.0,,9.3
1993,3.44243601674572,18.5507389711013,4.5,,8.9
1994,4.66759381274136,18.8522205649684,4.1,,8.6
1995,5.60371150999337,17.8161673113486,3.7,,8.2
1996,3.09824363982032,18.9499922106247,4.4,,7.9
1997,4.46341041008624,18.2066494360902,5.0,,7.6
1998,4.44456709295271,18.0455272005732,5.1,,7.2
1999,4.10096902937691,17.6171905671736,5.3,,6.9
2000,18.9114914779251,17.6552168192421,6.324,,6.7
2001,-1.49930324347334,18.8562475561218,7.107,,6.5
2002,1.97802597151633,18.7623731550907,6.902,,6.3
2003,3.01446868325243,18.8147201010038,7.488,,6.2
2004,-0.264943762018532,18.8544343599294,7.317,,6.1
2005,2.2269576120527,18.1698709227231,6.923,,6.1
2006,1.96395281614372,18.4868775972256,6.798,2.77378006481472,6.0
2007,4.6709812860277,17.8896957048774,6.472,1.2492192379763,6.0
2008,3.73298136648638,19.4355107353497,5.977,4.25862171897073,6.0
2009,-2.13593470580835,19.2965713477326,6.896,2.08432746082342,6.0
2010,5.67700103090836,18.5806366769556,6.861,1.51563513618533,6.0
2011,0.5649650684649,18.9141914663041,6.388,2.96298528192878,6.0
2012,3.17068638337454,19.1551159280932,6.203,2.37582057760382,6.0
2013,5.09521146047905,17.9890639923679,6.115,1.18028436366551,5.9
2014,5.47816414034341,17.8589484361502,5.737,0.31030647218172,5.9
2015,6.97101209399892,16.9311225966288,5.389,1.10054826378928,5.8
2016,1.7225431296504,16.9416567117789,4.694,0.642702771527302,5.7
2017,9.92449915483111,15.8235739470646,4.008,1.36435448150708,5.6
2018,3.46840198753489,16.0279744294106,3.956,1.15782362451512,5.5
2019,-0.0482197262689539,16.8903190972489,4.08,1.64206001768947,5.4
2020,-5.52893189345498,19.6854361217616,4.856,0.638544956776647,5.2
2021,12.7181480209676,18.3429579318526,3.754,1.49789217934731,5.1
2022,1.72439273070553,17.3612538438194,3.471,6.15375621933036,5.0
2023,2.61640541770902,16.6980173922952,3.479,5.09396758978879,4.8
2024,1.98417451542944,17.1720184532859,3.115,1.65079469283108,
