Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-6.27213322971586,15.0000000000677,,,97.7
1982,-6.73950236153938,15.4987022618366,,,95.8
1983,-8.57940681281325,16.2080536912609,,,94.0
1984,2.07366660498529,15.7425111536233,,,92.3
1985,2.23485801628915,13.5766423358494,,,90.7
1986,-1.47318630066768,15.378334240604,,,89.3
1987,-2.50049188427492,15.8763985082316,,,88.2
1988,3.46737802581953,14.4382431448638,,,87.0
1989,1.01414304624012,14.1334569046123,,,86.1
1990,-3.12127104191437,16.1698848435128,,,85.2
1991,-3.51808811446465,15.9177413016113,,,84.3
1992,-6.65824410271924,14.4302664596539,,,83.5
1993,-14.5678518231059,18.2444153446799,,,82.5
1994,14.5607335600402,16.5707629560502,,,81.4
1995,3.251830754685,13.6787269934798,,,80.1
1996,4.86520885642857,14.0219657050944,,,78.5
1997,10.8148777243175,11.4715792176335,,,76.7
1998,-5.03100668335236,13.0557087704579,,0.975338381088677,74.9
1999,-0.374384292236613,11.5644617931413,,-0.0532136248823566,72.8
2000,-3.48137743099034,10.2303790188829,,1.86260595463068,70.8
2001,-1.80051289577126,11.0097248237398,,3.91959133653147,68.7
2002,1.22021333251216,8.66509558163576,,3.05981857535883,66.7
2003,4.05045980094252,8.89557097163887,,-0.930000884072213,64.7
2004,-3.48771797818526,9.04078007107608,,0.393078681031663,62.8
2005,-7.08238240739422,10.6522007851156,,6.78292893028314,61.0
2006,-0.185446239510938,12.2875274526324,4.229,2.22897779414027,59.3
2007,-4.01252072247931,11.1520464722169,,0.945673271705219,57.7
2008,1.08766929065045,11.8135462343719,,8.69482814363902,56.1
2009,2.50754246159353,12.3064886805215,,3.71360592035808,54.6
2010,3.01287149732366,13.080619651925,10.624,1.44594517430866,53.0
2011,3.00979513196017,12.0782570157972,1.982,3.56351472903955,51.4
2012,3.54417190093137,11.5955431111225,,2.57718174055851,49.8
2013,3.14132952674879,12.3965196023153,,1.82539475909158,48.3
2014,2.98962788399851,12.0641263503212,,0.190875076249796,46.8
2015,2.84282083821965,13.0134386944817,2.204,2.58500390801596,45.4
2016,1.62760200832392,15.4808063794364,,1.28544847051411,44.0
2017,1.44120240188781,13.9788077327509,3.744,-0.981889868943067,42.7
2018,2.23648969695466,13.2025407232865,,0.92775542645718,41.4
2019,2.39019138896094,13.2454663054356,2.036,0.674652770077458,40.2
2020,-0.438936506619754,13.225730719568,,1.69928463299407,39.1
2021,3.49988645176158,12.7582397865989,,4.18621506523519,38.0
2022,3.30037029854027,12.9269455766427,1.965,7.96757361617943,36.9
2023,3.95368670822319,12.5811386281887,,5.48928568141135,35.9
2024,2.96609937418211,13.1396424410988,,2.862620740898,
