Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-0.188282307868477,11.94850444965,,,
1982,0.697164376452847,12.4808851639674,,,
1983,-0.555883171634989,12.6685149259766,,,
1984,2.50281014280765,12.6691297026778,,,
1985,2.33407481568094,12.9213284790367,,,
1986,1.51786448162457,13.5110674422931,,,
1987,2.4574237747198,13.3314949774784,,,
1988,1.97187465968108,13.1576405460727,,,
1989,0.976712103926047,13.5317101092461,,,
1990,1.04790903338063,13.0873347196571,,,69.7854440018764
1991,0.927159041550695,12.7763199981306,,,70.1547144745312
1992,2.3615244273353,12.8070685233987,,,69.3258697605742
1993,3.13044753948834,13.29177262589,,,67.8358809928928
1994,3.31188122420534,13.1999595913484,3.66442568145212,,66.9824216756484
1995,2.81588257813922,13.6376691303837,,,65.6539280423612
1996,4.44415729069445,13.234344038453,,,64.3894478647178
1997,3.90980254476577,13.4394607356746,,,62.98711295658
1998,1.65255008636042,13.8313432838605,,,61.7432294374247
1999,2.01790333119378,14.2235469316781,,,59.822539864672
2000,3.93680576795126,13.9104091237263,4.95506276098884,,57.8669083047014
2001,2.06863116115086,14.0545605987131,,,56.1634274212154
2002,3.24951278078144,13.9002877732158,,,54.2406717821342
2003,4.40078819342375,13.6894947163002,,,52.3016311651231
2004,6.13196791831167,13.3793403976409,,,50.4683768913549
2005,5.84765049837061,13.4014420448248,5.59599191029306,,48.5125060517967
2006,6.70191942525969,13.3847332448426,,,46.6730089016459
2007,7.34934679531743,13.4374436470087,,6.48708037786121,44.9109895892517
2008,4.48725910050074,13.6204944702075,,10.3353973518684,43.3436395110396
2009,2.59217510381286,14.5411672477312,,4.2497911708592,41.9911158576323
2010,6.68146423959197,14.2049223097104,4.62144551927688,4.15672722680173,40.5422114897549
2011,4.90733906684744,14.5977933910589,,6.10742714590245,39.6373032020589
2012,4.02818332597748,14.740952202032,4.71888349242235,5.00686319367274,37.5291582119938
2013,4.19019695217142,14.8283886355362,,4.61474758546291,36.4410797119095
2014,3.7976030483329,14.8191388866739,,3.52566203758284,35.3430567407123
2015,3.36608044272877,15.1102695207788,,3.19377155203379,34.5874793305239
2016,3.41662137537435,15.1876849391869,,3.01913975139129,33.4799803925393
2017,3.99067027277526,15.2027283797587,,3.66699702675919,32.6210805847341
2018,3.7210240075008,15.2574843476826,6.25366401318798,3.2405693293057,31.9909093598889
2019,2.90353580863056,15.4297233996931,6.23250894284353,2.75709727562778,31.2901423668018
2020,-2.16018821379078,16.0664518534532,6.75881403101384,3.02272119663757,30.9592983669989
2021,6.32935929819176,15.0255690919587,6.43817900651972,4.25936417542868,30.5311414233056
2022,2.9962609120672,14.9244799221337,,8.32008377271929,30.3477935620875
2023,3.83479667316713,15.3100898535517,,6.20657592272128,29.3326473183927
2024,3.30820044805226,,,3.69663281355523,
