Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-3.95231796044236,,,,104.5
1982,-3.36181308289295,,,,105.6
1983,-3.60684190525168,,,,106.8
1984,1.31693001082563,,,,107.7
1985,-2.00228811171158,,,,108.2
1986,2.06538325839534,,,,108.4
1987,1.43674931403181,,,,108.0
1988,4.05865766192876,,,,107.2
1989,1.04190402239107,,,,106.3
1990,4.29914682952561,12.2399825832998,,,105.4
1991,-0.476012505289418,13.0417285032038,3.6,,104.6
1992,-1.88980012132932,13.5232531466186,,,103.9
1993,-1.91363289102119,13.3500539771612,,,103.1
1994,-2.2538960665397,11.7873709834332,,,102.2
1995,0.368447209863618,7.93471869169154,,,101.0
1996,2.65168980698766,7.95669897235039,,,99.2
1997,1.45902793566377,5.70492682006999,,,96.8
1998,1.02063893946291,8.29495781582235,,,93.8
1999,2.09994947542917,7.83828482648594,,,89.9
2000,1.59942658531416,7.85388023825469,,,85.3
2001,3.25057961835962,8.00643495810235,2.994,,80.4
2002,4.36368727532306,8.86743703137203,3.6,,75.4
2003,3.89344253690891,10.3818846779113,,,70.7
2004,4.63163110389122,11.4798497076785,,,66.4
2005,4.54018649750061,11.9180432374708,,,62.3
2006,3.59554927104524,11.8898254475173,3.299,,59.0
2007,3.83493311688827,13.1092645431442,,,55.6
2008,2.87353898673082,11.317596218542,0.343,,53.2
2009,2.70936589724377,12.3330567445648,2.5,,50.5
2010,3.67041498018565,10.3622039008706,1.314,,48.5
2011,4.70485004341454,9.69687940199349,3.47,12.6909694699163,46.6
2012,1.53892032694513,10.4270536311811,1.437,16.0010938506338,45.0
2013,3.62722794168234,10.045603308513,2.93,7.87072364573955,43.7
2014,3.51147946313948,9.86779141018669,2.125,6.13161432988011,42.3
2015,2.77038211960942,9.92729404696031,,5.58816952959303,41.1
2016,3.30400665890222,9.06650633826612,,5.17476629301494,39.5
2017,3.27074271660344,8.50343167431648,,5.31871605228926,37.7
2018,2.20861006688253,8.11258642479634,,3.49445848856184,36.0
2019,2.71005881950599,7.78241227923226,,3.46428057999023,34.7
2020,-0.998987836780785,7.69958423897104,1.792,3.29029062798325,33.5
2021,1.25401761079502,8.00508198452759,,3.69091958802198,32.4
2022,1.54299792361155,8.30175218114757,,4.35027204269098,31.2
2023,2.08099243052513,8.75962998482192,,3.7992329138492,29.9
2024,2.5538482690819,9.18620433134191,,3.05694676312369,
