Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,3.82388831918729,16.3894886363636,,,32.1
1982,-8.20443486404298,18.3004311119095,6.06,,30.4
1983,-6.24627958622001,20.2756942500705,,,28.9
1984,5.8038901606819,19.1996393005567,,,27.5
1985,-6.85988398988817,19.173807353388,,,26.3
1986,5.48430709502557,17.2785113224328,,,25.1
1987,-8.01279609457389,17.4105924105924,,,24.1
1988,-0.129653527725281,16.5910808767952,,,23.2
1989,6.36974338132231,17.3227861702728,,,22.2
1990,4.84299288693254,17.495505050505,,,21.4
1991,-3.4912270093665,17.5004407443683,5.93,,20.5
1992,5.33128466821873,18.0074678707885,5.35,,19.8
1993,1.48096957497479,18.4949058473736,5.88,,19.1
1994,4.51788199442069,16.3542329130972,5.7,,18.5
1995,1.98990209455485,16.111083041611,5.4,,18.0
1996,4.14248160105231,15.8710498125335,5.78,,17.5
1997,-3.20552921674981,16.8180010604454,,,17.2
1998,0.0533665427538494,17.4333992997412,,,16.9
1999,7.54827842644328,15.9329855011667,,,16.7
2000,-2.76154290467851,17.296979536993,,,16.6
2001,0.95706444404766,17.5013290802764,,,16.6
2002,2.18333270830782,16.9560011972463,,,16.7
2003,0.0396502284114604,16.7660276987985,8.22,,16.8
2004,4.32692435902955,15.7443907012422,4.7,,17.1
2005,-0.214469573875604,15.9376587301587,3.886,,17.3
2006,0.938932759583949,18.5725069005013,,,17.4
2007,-1.67524974022307,17.1785628940644,8.75,,17.5
2008,0.410201583535269,15.6259271088892,8.94,,17.4
2009,-1.80343336104431,16.9148978730373,8.72,3.13103559015965,17.1
2010,2.59506233236995,14.9772142235141,8.91,3.68901229670766,16.8
2011,2.41603525489209,17.3220259537126,4.406,7.27811782708494,16.4
2012,1.1975002198084,18.7285126575544,9.0,3.42337523401979,16.1
2013,4.5703208231707,18.9384731816098,,2.91354193604001,15.9
2014,5.46161024115986,19.9996227786868,6.17,0.519306474579164,16.0
2015,4.38823265794935,20.1527985284384,,1.37488542621438,16.3
2016,2.38011625327262,18.9410516523449,4.319,3.86322538221276,17.0
2017,5.40003492628232,19.2805271737474,,3.34757834757835,18.0
2018,3.99107263181901,20.3918841432764,,4.0814763764453,19.2
2019,-0.334080464484003,21.2424351681549,,1.77310182460277,20.6
2020,-17.0444703649384,23.6332496837225,,-2.59524325887374,21.9
2021,-5.06241064085296,23.6071786886556,,0.155855722131513,22.9
2022,19.4395068591977,20.5088759541575,,4.52019266394958,23.5
2023,6.97477019605574,20.8034284512151,,2.14817440623892,23.8
2024,3.31040390085735,,5.361,4.51138256524156,
