Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,,184.6
1982,,,,,199.0
1983,,,,,195.1
1984,,,,,207.7
1985,,,,,202.5
1986,,,,,181.1
1987,,,,,176.9
1988,,,,,163.4
1989,,,,,149.0
1990,,,,,144.5
1991,,,,,140.1
1992,,,,,135.9
1993,,,,,132.0
1994,,,,,128.3
1995,,,,,124.8
1996,,,,,121.7
1997,,,,,118.8
1998,,,,,115.9
1999,,,,,113.0
2000,,,,,110.1
2001,-10.1194841059326,,,,107.0
2002,22.0201902696299,,,,103.8
2003,2.34567163632688,,,,100.6
2004,-2.14821228495553,,,,97.2
2005,7.38337728197978,,,,93.7
2006,1.13248505528998,,,6.78459655001656,90.1
2007,11.6923032922081,,,8.68057078513405,86.7
2008,1.6772791560615,,2.494,26.4186641547444,83.3
2009,17.0438963216074,,,-6.81116108898994,80.0
2010,11.0550305527288,,,2.17853752389419,76.9
2011,-3.21329500579925,,,11.8041858089129,74.0
2012,8.27936899310519,,1.692,6.44121280934116,71.3
2013,2.0520682606117,,,7.38577178397856,68.7
2014,-0.939984755736006,,7.915,4.67399603536345,66.4
2015,-1.66505744749013,,,-0.661709164713771,64.2
2016,-0.300121027406746,,,4.38389195513915,62.3
2017,-0.195569548342789,,11.184,4.97595150553836,60.4
2018,-1.71374269254262,,,0.626149149168802,58.6
2019,0.856294729087764,,,2.30237251516839,56.9
2020,-5.38251464221077,22.1092193573017,11.71,5.60188791482222,55.3
2021,-22.5844818732987,21.2623843883974,5.679,5.1332034082496,53.6
2022,-7.57666891152213,21.8454919236646,,13.7121023720065,52.0
2023,0.10609280092082,21.2145146604881,,-4.64470870797776,50.4
2024,,,,-6.60118564073727,
