Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,3.3438016346711,,6.31,,35.8
1982,2.64235227595077,,6.22,,34.9
1983,-11.2747452258963,,6.61,,34.0
1984,-6.75126185963548,,8.17,,33.2
1985,-5.28077545303297,,9.31,,32.5
1986,-4.54597091541925,,9.37,,31.8
1987,-5.67815808738371,,22.11,,31.1
1988,-4.91210732813988,,21.88,,30.6
1989,-1.75092762977258,,21.95,,30.0
1990,0.649239418538244,,19.87,,29.6
1991,2.29848572718151,,18.52,,29.1
1992,9.27027370604701,,19.66,,28.8
1993,-1.35114548259963,,19.81,,28.4
1994,2.93412495729879,,18.44,,28.1
1995,3.2626377788537,,17.22,,27.8
1996,6.66021028344292,,16.25,,27.4
1997,7.1187287096166,,15.01,,27.1
1998,7.76236764753639,,14.21,,26.8
1999,7.65646569196778,,13.12,,26.5
2000,6.49101487437005,,12.1,,26.1
2001,3.71328614066861,,10.88,5.536653263223,25.8
2002,7.41453370120124,,10.39,4.15005861664719,25.4
2003,13.868403750776,,10.48,3.8111062439687,25.0
2004,7.41478653453842,,8.33,3.72154938995965,24.7
2005,10.3839653520046,,7.95,6.87453459583515,24.3
2006,12.9071459292893,,6.27,8.32960351465347,23.9
2007,4.33268105297186,,5.54,7.89438834757301,23.5
2008,2.96516094023625,,4.63,12.0303445477177,23.0
2009,-4.50258208171535,,5.28,6.97808725251547,22.6
2010,2.72667409792857,,4.033,10.5492003179988,22.3
2011,-1.06803812728484,,3.425,5.10713289264558,21.9
2012,6.13665025183758,,3.718,9.26028137068291,21.5
2013,2.93116853540916,,2.683,5.19981740465612,21.2
2014,3.32647333839896,,2.477,5.68441814595663,20.8
2015,-0.883382741472261,,2.428,4.66121598098264,20.4
2016,-7.69261763956898,,3.207,3.07066742464025,20.1
2017,-5.0106870671174,,,1.88038440183529,19.7
2018,-1.17201593132181,,,1.01856930188824,19.3
2019,0.118832281215347,,3.523,1.00054293027233,19.0
2020,-9.08542545253354,,4.206,0.598986330824666,18.6
2021,-0.972348851724718,,4.446,2.05922746915457,18.1
2022,1.21196057868664,,4.383,5.82838638517964,17.6
2023,1.30065492329207,,3.361,4.62930242419965,17.2
2024,1.58946439316099,,,0.526884625776817,
