Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
2001,3.00794601323111,,,1.79282868525897,
2002,0.274293371213943,,,0.391389432485317,
2003,-1.75868169706047,,,1.63371391441569,
2004,-1.50534018302206,,,1.37912138094802,
2005,-1.85843997498654,16.0737660531258,,4.11711711711711,
2006,-0.940961791444465,15.9510940411445,,3.11499524097951,
2007,0.466173824147887,16.6639442645017,,2.99572039942938,
2008,0.910342294763453,16.0136522596176,,6.87632393677692,
2009,-1.17689651776027,16.529121297581,,1.75331605427657,
2010,-1.17626862745298,16.1918532831074,,2.77944261312558,
2011,-0.90956664776219,15.8116554799474,9.78,2.33253152562139,
2012,-1.1725619495316,16.0282533381517,,3.18398746349455,
2013,-1.75580782515972,14.1636752171853,13.03,1.33232086152147,
2014,-1.96746652701209,15.656446364665,12.61,1.49873969616457,
2015,-0.858779914555939,15.7199312070825,11.71,-0.476542049801979,
2016,-2.11116210733545,16.0670226272218,,-0.0472079848934594,
2017,-1.59116272960222,16.1220056813771,,1.58558801700291,
2018,-1.58863051943423,14.4782874285736,13.43,2.58368756641871,
2019,-2.04109605237913,,,2.62220783425054,
2020,-17.1256701353319,,19.07,,
2021,5.94644325617864,,,,
2022,9.63038739033041,,,,
2023,0.320174531450519,,,,
