Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,3.54437832702817,9.62616589266879,,13.112546897642,105.3
1982,1.08860680268985,10.1725727812659,,7.89074279377488,102.5
1983,4.8067511214537,10.091120987434,,11.8680812986733,99.9
1984,1.41351916765689,10.3559108942417,,8.3189071186008,97.6
1985,2.83325352775377,10.9301926338183,,5.55642423236556,95.3
1986,2.38574323107864,11.5502571079547,,8.7297207270258,93.1
1987,1.6209507634138,11.929013421565,,8.80112581251832,90.8
1988,7.18812237907234,11.6043602340003,,9.38347186185334,88.5
1989,3.6060240805828,11.5637622995241,,7.07428002942302,86.4
1990,3.22351634312818,11.2854919029931,,8.97123250273253,84.3
1991,-1.11028105297254,11.0787262464783,,13.8702461773683,82.4
1992,3.25939544010092,10.9150464795678,,11.7878170418135,80.6
1993,2.57408951744785,11.0026650353957,,6.32689048779865,78.9
1994,4.50057521481919,10.43581347191,2.147,10.2479355556119,77.3
1995,5.4307028028752,10.5402675188309,,10.2248861637544,75.6
1996,5.42226141059896,10.3308896774711,,8.97715233826453,73.8
1997,2.02374489021264,11.0287262034071,,7.16425211462724,72.0
1998,4.14849485733681,11.9098898139839,,13.2308389767977,70.2
1999,6.79504192468139,12.1754896050679,,4.66982038037593,68.2
2000,1.90763005816579,11.9478354691139,2.731,4.00943591045191,66.3
2001,2.88134658268626,11.7614498890899,,3.77929312235638,64.3
2002,1.94070548515326,11.3140950692424,,4.29715203929563,62.4
2003,6.00579964314747,10.8762099129119,,3.8058589952885,60.5
2004,6.09996522450102,10.4047023481415,,3.76725173477515,58.6
2005,6.17702892486365,10.3661401972455,3.804,4.24634362031923,56.7
2006,6.38367720854581,9.80247046783494,,5.79652337561633,54.8
2007,6.05160013740698,9.86211572842642,,6.37288135593232,52.8
2008,1.61413451702882,10.5384811563533,,8.34926704907581,50.8
2009,6.31340985793889,11.459667419691,,10.8823529411764,48.7
2010,6.93079780415253,11.0076078674499,3.115,11.9893899204244,46.7
2011,3.76074153145865,11.0844615855594,,8.9117933648337,44.6
2012,4.01726735836323,10.6838562318127,3.222,9.47899691419798,42.5
2013,4.97769997302639,10.2951601419598,,10.0178784746103,40.5
2014,6.06398074162718,10.4408568081213,,6.66565671867896,38.5
2015,6.71566734640226,10.4282907091862,,4.9069734412726,36.6
2016,6.97394690929247,10.3085480747222,,4.94821634062135,34.7
2017,5.561185034605,10.7671989547856,,3.328173374613,33.0
2018,5.29211971914722,10.8232185258548,7.652,3.93882646691633,31.3
2019,2.79675759965889,11.0026755133718,6.51,3.72950573539127,29.7
2020,-6.69047102833747,11.6124524106018,7.859,6.62343677628536,28.2
2021,8.79093447676263,10.4763782400684,6.38,5.13140747176368,26.8
2022,6.76238601727897,10.255037910793,4.822,6.69903414079849,25.6
2023,8.23053143349361,10.3054222433801,4.172,5.64914318907929,24.5
2024,5.53997317201281,10.1442293317158,4.173,4.95303550973652,
