Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,,52.9
1982,,,22.0,,50.5
1983,,,20.9,,47.8
1984,,,21.1,,46.1
1985,,,21.6,,45.4
1986,,,21.7,,44.6
1987,,,21.5,,42.5
1988,,,21.4,,39.4
1989,,,22.6,,36.2
1990,,18.1253759398496,23.6,,33.3
1991,-5.81959155370519,20.5907024793388,24.5,,31.2
1992,-5.4862400516152,18.5561583104949,26.3,,29.7
1993,-6.28574163754088,20.0407452637668,27.7,,28.1
1994,-1.05867357276367,18.1006493506494,30.0,,25.5
1995,-1.40506990392927,17.6607163887814,35.6,,21.9
1996,0.480270787981112,17.2339474010334,38.8,,18.9
1997,2.23672096612285,18.7567399048364,36.0,,17.2
1998,2.83010081232176,19.2618814270878,34.5,,16.3
1999,3.84147389382692,19.5631507366487,32.4,,15.4
2000,4.07405080631071,16.9308977421716,32.2,,14.2
2001,-3.47368322147879,23.8322774403411,30.52,,13.2
2002,2.23345659919198,20.7524914823595,31.94,,12.7
2003,2.09282245300516,18.0793021057411,36.69,0.85556212272423,12.7
2004,5.01357406752894,17.4050700533502,37.161,-0.448650206552038,12.6
2005,5.29102012277241,16.1849523581037,37.32,0.525515950714282,12.2
2006,5.71920223477417,16.5105722135945,36.392,3.21362929606346,11.5
2007,7.08313931163076,16.803123717782,35.231,2.25175798305457,10.9
2008,6.08402471253315,18.5832389308009,33.93,8.33189666968095,10.3
2009,0.287981674208055,19.0756882172195,32.351,-0.739633963061152,9.7
2010,4.02171749784563,18.2905857817131,33.135,1.50997522027621,9.2
2011,2.81001401364465,18.1203224569461,31.502,3.9047542206973,8.9
2012,-0.0653472343038857,18.6480481162538,31.096,3.31605566687647,9.0
2013,3.30559670350297,17.504796858282,29.017,2.78500056726118,9.4
2014,3.90792755780767,17.1123379786252,28.215,-0.281705032928494,9.8
2015,4.13429050530651,16.9763522579676,26.395,-0.299920475631552,9.9
2016,3.1782257470099,15.4300221084575,24.312,-0.23929078768441,9.5
2017,1.48936718625188,14.920741749797,22.857,1.35161889677442,8.5
2018,3.40375411089484,14.2837255892918,21.208,1.45831298507117,7.2
2019,4.61869501137757,13.9974562678743,17.414,0.766439573459716,6.1
2020,-3.65436823824773,16.7387341620846,16.575,1.20007348888486,5.2
2021,5.59213007924724,15.8306657801479,15.801,3.23074912132919,4.4
2022,3.06193588427661,15.0221055675641,14.476,14.2047173195833,3.6
2023,2.29011028129807,14.9243672391341,13.174,9.36187249769015,2.8
2024,4.79952970049786,16.7861903984066,12.265,3.48974086026954,
