Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,3.69618902297562,8.98941903631949,,,
1982,0.94656132302444,9.55505582095774,,,
1983,4.17216563940195,9.54130271461789,,,
1984,1.69243526743226,9.71223678428671,,,
1985,2.66351567306442,10.2167390264798,,,
1986,2.3287999749036,10.8168625343241,,9.7221932767856,
1987,1.51679139812624,11.1406746938175,,9.70407232943322,
1988,6.14425971668979,10.8348290821379,,8.98300338208989,
1989,3.17944257398568,10.7822726240053,,7.16585889470779,
1990,3.3232873106132,10.4917720368917,,8.2397003745321,89.9
1991,-0.619111860450786,10.2244354026457,,14.7136770282735,87.8
1992,3.21687159804797,10.1235258337092,,16.8559977535548,85.8
1993,2.66819961662765,10.193935801814,,7.50539419087105,83.9
1994,4.23775582853449,9.78473576031237,2.36331108193892,8.34928672883386,82.0
1995,5.07850991998129,9.91332586811646,,7.62296950698163,80.0
1996,4.97363938027566,9.6596802312856,,8.97715233826453,77.9
1997,2.1928636537472,10.2707996670375,,7.16425211462724,75.8
1998,3.9590697323936,11.0112225595332,,11.2444677818614,73.7
1999,6.17158601416727,11.2428821952638,,4.66982038037593,71.5
2000,2.15841091873195,11.0763711994558,2.8714984635458,2.47882020709132,69.3
2001,2.6676139453333,10.8996152209588,,2.68830373545629,67.2
2002,1.95675617575917,10.6305223722733,,4.1786723990479,65.1
2003,5.67266297803781,10.2843013966599,,3.8058589952885,63.2
2004,5.79387533147168,9.91842050540958,,2.84181131248978,61.4
2005,5.97128261061583,9.9351572609251,3.91116169185226,4.24634362031923,59.6
2006,6.29308020205721,9.54603787832048,,5.79652337561633,57.9
2007,6.00206729196773,9.62030913761934,,6.37288135593232,56.1
2008,2.07510471117163,10.2279673902961,,9.90783005306479,54.4
2009,5.93398148851347,11.0733773389936,,10.8823529411764,52.6
2010,6.72705848207893,10.6492481595116,3.17003308484017,9.32650410745394,50.8
2011,4.05367435260628,10.673184896707,,9.22707546125951,49.0
2012,4.27930192502724,10.2714382839415,3.232501737788,9.45980980357135,47.1
2013,4.95217158292876,9.85377670004775,,7.53040640913172,45.2
2014,5.96282550682321,10.0013693932408,,6.82864780544372,43.4
2015,6.46173917419135,9.9734212081083,,4.72755869604733,41.6
2016,6.73733729870807,9.79564165533001,,4.45355240327603,39.7
2017,5.60196771951836,10.2156678474162,,4.29108988840868,38.1
2018,5.27934085506818,10.2459422481639,7.59582975276584,3.33139516437674,36.5
2019,3.04100951053226,10.4305334761499,6.47683021043448,3.6289496588547,35.1
2020,-5.90537297999809,10.9099918798807,7.81780734350757,5.66021998689359,33.7
2021,8.33028192637491,9.93612445042164,6.35756829068924,5.33853088974922,32.5
2022,6.24173655779443,9.66421374870298,4.79261898520551,7.1749129543919,31.3
2023,7.55416870193901,9.73513217039209,4.0778870112508,6.38195135323064,30.2
2024,5.28734250784994,9.64433686876076,4.17240444926015,2.76131569624095,
