Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,2.82948762101213,15.8728599847562,,14.0479686718868,66.9
1982,-2.00691549275766,17.3340009939609,,16.2844880461284,63.6
1983,-2.91985970406022,15.3875223901456,,48.4182220804492,60.3
1984,-0.0251234212967688,16.1990825114964,,31.2195815120372,57.1
1985,1.29651813173118,14.7619893828051,,27.9936107429224,54.1
1986,0.919413934576909,15.6142860138724,,23.0302261142618,51.4
1987,-2.63848968143327,15.2809072436712,7.24,29.5039972488395,49.0
1988,3.44155915017861,16.2754500932496,6.99,58.2162865413938,46.7
1989,-1.27279227457497,13.6809114264663,7.71,75.6481901026386,44.6
1990,1.38509528648214,12.3019782138532,5.88,48.5191129963729,42.6
1991,2.06266435124181,11.3385886406281,8.19,48.718080675219,40.6
1992,-0.0134164931923948,9.93883890969136,8.56,54.6078215093597,38.7
1993,-0.0759415801517349,10.6039500354161,7.95,44.9550537592163,36.8
1994,2.26037167910633,10.9567918572233,6.68,27.3108817940496,34.8
1995,0.326536599281397,11.2136981674703,6.7,22.9341344145802,32.7
1996,-0.166942955094115,10.8754339888743,10.38,24.4114592150674,30.7
1997,2.41860087252594,11.2693127590151,9.17,30.6575675722173,28.8
1998,1.4116455525819,11.0929970945984,11.49,36.0984331623885,27.1
1999,-6.41692756074212,11.7675327023318,13.96,52.2420051858225,25.5
2000,-0.648225387551591,9.52692379105551,4.8,96.0963756926097,24.1
2001,2.41820763888565,9.79192984147787,4.252,37.6767454518094,23.0
2002,3.10935393746668,10.2548968649855,,12.4835980082095,21.9
2003,1.08541692667872,11.0932566640599,5.662,7.92936487461556,21.1
2004,4.9766254911447,11.2444976831475,5.002,2.74323198926705,20.3
2005,3.59103374682795,11.0374603802606,3.779,2.16827701183721,19.5
2006,2.56360111087805,10.8776036608888,3.55,3.29874846258216,18.8
2007,0.176823126136227,11.1822498970636,3.142,2.27618478002121,18.1
2008,4.76318326284088,12.0058038479189,3.917,8.40009593987462,17.4
2009,-0.618743696364604,14.3981565314825,4.608,5.15996829181047,16.7
2010,2.2990259381485,13.6565759414611,4.088,3.55437734567847,16.0
2011,6.71524931054121,13.0638269394594,3.458,4.47453265795836,15.3
2012,4.11233799510666,13.7469463742699,3.235,5.10172180958668,14.6
2013,5.61780573490684,14.2480971433732,3.083,2.72177577710365,14.0
2014,2.74412306472649,14.7396467646102,3.48,3.58922016616669,13.4
2015,-1.30274985042635,15.3738143732739,3.616,3.96664623255353,12.9
2016,-2.12550882201938,15.6897053000134,4.597,1.72826463324535,12.5
2017,4.36195467405905,15.2975347755569,3.836,0.41733558866682,12.2
2018,-0.674558960176682,15.5567599876593,3.53,-0.224103246005501,11.9
2019,-1.51253154807527,15.184077301137,3.812,0.266012515466146,11.7
2020,-10.3108339169142,16.3225877996763,6.116,-0.338872392562181,11.5
2021,8.57789544186942,14.4433893877456,4.504,0.133251386096379,11.3
2022,5.0282959697896,13.5357543693328,3.713,3.46616972213076,11.2
2023,1.10230591349449,13.5836201122079,3.51,2.21568764237062,11.1
2024,-2.84096326274179,13.2902251212758,3.453,1.54732515615369,
