Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,1.73854470077819,17.809792596482,5.784,9.4876660341556,10.4
1982,1.54942787951435,17.7391106562038,7.163,11.3518197573657,10.1
1983,-3.55329833455862,18.6522643521598,9.961,10.0389105058366,9.8
1984,3.34555850570975,18.3164633375918,8.987,3.96039603960396,9.6
1985,3.88534344407061,19.2464639516269,8.258,6.73469387755102,9.3
1986,2.47327841377252,19.4250119789171,8.081,9.05035054174633,9.1
1987,1.01135337400945,19.3664750703645,8.106,8.53302162478083,8.8
1988,4.04154229993129,18.4585097140322,7.226,7.21593968766828,8.4
1989,2.12970908863994,17.7834799608993,6.175,7.53390256152687,8.0
1990,2.0557054222491,17.6415791333398,6.926,7.33302195235871,7.6
1991,-1.64395163608239,18.63184151474,9.579,3.17667536988686,7.1
1992,-0.689832363962793,19.4960782460782,10.729,1.01223112610713,6.7
1993,3.12529541270305,19.3760425366196,10.874,1.75365344467641,6.3
1994,2.98376796241043,18.8128593686042,9.719,1.96963479688141,6.0
1995,2.73533229601546,18.6412716851603,8.469,4.62776659959759,5.8
1996,2.61075293623199,18.5846429563925,8.506,2.61538461538461,5.6
1997,2.79492575571827,18.2705936245318,8.362,0.224887556221889,5.4
1998,3.62518181751807,18.262337926821,7.676,0.860134629768138,5.3
1999,3.8849685552909,18.7307315614009,6.872,1.48312940304041,5.2
2000,2.73892956618373,18.5380745283503,6.283,4.45743514797223,5.1
2001,0.723509653715439,18.5426391217441,6.742,4.40713536201469,5.0
2002,2.80347962904044,18.3484346536303,6.368,2.98157453936348,4.9
2003,1.91181254513451,18.4107243359548,5.929,2.73259596616786,4.9
2004,3.1158569222052,18.3022813622208,5.395,2.34325522482584,4.8
2005,1.90609317064833,18.3815949567882,5.032,2.69183168316832,4.8
2006,1.37802725495408,18.3072975284743,4.782,3.55528773727026,4.7
2007,1.89663870701868,18.1722516420682,4.377,2.32761128891475,4.5
2008,1.53115006701066,18.0939091867019,4.234,4.35029854990048,4.4
2009,-0.185790579384147,18.4307470583246,5.561,1.77111716621253,4.2
2010,0.642043486475501,18.8355329435523,5.211,2.91834002677376,4.0
2011,0.993946506952952,18.6655613196208,5.081,3.30385015608741,3.8
2012,2.11825529215481,18.8983020353986,5.224,1.76278015613196,3.6
2013,0.851364693358519,18.853734962801,5.662,2.44988864142539,3.5
2014,1.07636325622693,18.7777654809849,6.077,2.48792270531401,3.4
2015,0.729964314626955,19.1888755144951,6.054,1.5083667216592,3.3
2016,1.16681538734224,19.9735933226935,5.714,1.2769909449733,3.2
2017,0.609016553617764,19.9482833661896,5.604,1.94864740944521,3.2
2018,1.35086613147908,20.0168291219813,5.345,1.91140094445694,3.2
2019,0.673067165560809,20.3713413159323,5.143,1.6107678729038,3.2
2020,-1.34397743292375,21.8946914788236,6.394,0.846905537459283,3.2
2021,1.96739983729857,22.4227187171293,5.022,2.86391042204996,3.2
2022,2.92410064137691,22.0784275525044,3.728,6.59409671341846,3.2
2023,0.964385754176206,21.3138550807727,3.668,5.59701492537313,3.1
2024,-0.627097846487104,22.2288739416439,3.942,3.16161428305747,
