Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,,102.8
1982,,,,,100.8
1983,,,,,99.0
1984,,,,,97.2
1985,,,,,95.3
1986,,,,,93.6
1987,,,,,92.1
1988,,,,,90.6
1989,,,,,89.3
1990,,,,,88.2
1991,,,,,87.2
1992,,,,,86.5
1993,,,,,85.9
1994,,,,,85.5
1995,,,,,85.0
1996,,,,,84.5
1997,,,,,83.9
1998,,,,,83.1
1999,,,,,82.0
2000,,,,,80.9
2001,,,,,79.5
2002,,,,,78.0
2003,,,,,76.4
2004,,,,,74.9
2005,,,,,73.3
2006,,,,,71.6
2007,,,,,69.9
2008,,,,,68.1
2009,,,,,66.6
2010,,,,,64.9
2011,,,,5.06871394777982,63.3
2012,,,,3.7312095075689,61.6
2013,,19.6559696152364,,2.70603242872182,59.9
2014,5.28018025983934,19.0422496667967,,1.34186494340158,58.3
2015,5.45836831293627,19.9111202338378,,-0.847389733971989,56.6
2016,5.33331529745931,22.2299077070923,,2.73841208738758,55.1
2017,3.73971530980459,21.7735536161827,26.064,0.568112117084724,53.5
2018,3.10861540140996,21.350138897968,,0.147970849877118,52.0
2019,3.91378440928256,19.810959232023,,3.31925372703827,50.4
2020,-0.306867602824667,19.8438122308273,,1.77740783806177,48.8
2021,2.91169899255628,18.1462403988085,,1.18191775339798,47.3
2022,3.70080389886223,21.5891928401356,,5.17980847967062,45.9
2023,5.89616928454846,17.0136706951834,,1.49506816515083,44.4
2024,4.52343034726567,18.7634950406894,,2.07655387954205,
