Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-6.4539452195249,9.51874160060973,3.99,101.725072957927,73.3
1982,-1.4420711455688,10.3881016194293,4.83,100.54335919485,70.2
1983,-5.07417099498288,10.3559481952446,4.62,135.027682230473,67.3
1984,3.12069396131707,9.19464987548048,4.04,192.121733132051,64.7
1985,5.57647245248828,10.4338900725915,3.38,225.989665211895,62.3
1986,5.29820398316059,11.1592046131695,2.37,147.142826237604,60.1
1987,1.49867169856199,12.6374579272704,3.56,228.336162575513,58.1
1988,-1.9510165069396,13.4929526900474,3.79,629.114509120897,56.1
1989,1.27526278524948,15.4991373147458,4.145,1430.7237251472,54.1
1990,-6.04327176300885,19.2909224528275,4.703,2947.73277248299,52.0
1991,-0.686503405708166,17.8998440765684,,432.786661926461,49.8
1992,-2.18850140379996,17.0630155947621,7.086,951.962053052818,47.4
1993,3.23867795103922,17.6640230381336,6.03,1927.38079016026,44.9
1994,4.21094030332965,17.8657165129222,,2075.88839757325,42.4
1995,2.63205630347598,20.9279248587451,7.092,66.0070335542481,39.8
1996,0.67296877612381,19.7508265161778,8.035,15.7576656002606,37.4
1997,1.86924434979963,19.5352947982055,9.003,6.92671251629155,35.1
1998,-1.143603910048,20.0705315848897,10.15,3.1950762928005,33.0
1999,-0.984800297986069,19.782690769704,11.125,4.85844749902667,31.0
2000,2.96222045087984,18.7678457444131,,7.04414105947266,29.1
2001,0.0770005174179715,19.3432950140464,10.649,6.84035902487524,27.3
2002,1.78204308366739,19.8096623456372,10.641,8.45016437708332,25.5
2003,-0.0458328311687239,19.0774784933715,11.168,14.7149197228147,23.9
2004,4.57169367299971,18.4675839197143,10.072,6.59718509985963,22.4
2005,2.07730833836257,18.8900014184589,10.551,6.86953720898965,21.0
2006,2.86752083975395,19.0389169455913,9.692,4.18356812896909,19.7
2007,5.00147015838483,18.9429876162865,9.28,3.64127299102653,18.6
2008,4.09221626720056,18.8393928731749,8.268,5.67859390284167,17.6
2009,-1.0163236214624,19.6506384023989,9.419,4.88803479876799,16.7
2010,6.62782994932327,19.0168578366064,,5.03872690108075,16.0
2011,3.13169854409105,18.669256936864,7.578,6.63644962213086,15.3
2012,1.09733293821196,18.5301032652535,7.251,5.40349914037005,14.8
2013,2.17333080532316,18.8924789951339,7.071,6.20431066640096,14.4
2014,-0.303163572499983,19.1535387102127,6.755,6.32904015516141,14.0
2015,-4.30639755912077,19.7768199564016,8.538,9.02990102416137,13.7
2016,-4.01012719354725,20.3792974264123,11.58,8.73914352329392,14.6
2017,0.587668928736335,20.1619046963757,12.792,3.44637335032668,13.3
2018,1.09040860447158,19.8950877833541,12.329,3.66485028376727,13.1
2019,0.562970837578547,19.9835812871624,11.936,3.73297621216898,13.0
2020,-3.83550546659214,20.135153015057,13.697,3.21176803803373,12.8
2021,4.3179316171849,18.5475883605677,13.158,8.30165975585677,12.7
2022,2.64631532411505,18.4022127200534,9.231,9.28010608956872,12.6
2023,2.83370012861097,19.042610794419,7.947,4.59356282283203,12.5
2024,2.97747909274841,18.8197930143301,6.801,4.36746407652335,
