Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,10.8398149499368,24.5961741875255,,,78.0
1982,5.5447279819485,26.1056133170226,,,70.8
1983,10.3684268453251,26.5630178679155,,,63.9
1984,10.5139014934965,26.5187567691752,,,57.6
1985,7.31855927801392,27.1448892370986,,,51.8
1986,-4.3441309699285,33.2058428993158,,,46.6
1987,-9.07462092943251,30.4221825405268,,,42.1
1988,0.122614608803232,29.6480074430144,,,38.1
1989,5.91242628879651,27.0729298479298,,,34.5
1990,-5.09719826830693,23.754347571222,,,31.3
1991,1.05996361946717,23.5509653520163,,,28.4
1992,3.5607492636871,24.2977116033446,,,25.8
1993,1.66643798436652,24.7733752467286,,,23.4
1994,0.874063800580799,25.6839872746554,,,21.3
1995,3.08090662761251,24.6046450076093,,,19.5
1996,1.30704570533138,21.9859215973457,,,17.9
1997,4.39784180446976,20.7488142093047,,,16.6
1998,-1.496337274152,23.1090938563787,,,15.4
1999,-1.05667687405796,21.1019878367145,,,14.3
2000,4.83264880749192,18.8262373229892,,,13.3
2001,3.34135289623774,20.2855436221173,,,12.5
2002,-1.92709599366199,20.6557894618151,,-0.279578822571373,11.8
2003,-3.29759460918538,19.4582601655082,,0.231328682267142,11.2
2004,0.252575657950231,19.5643208665927,,0.624969062631361,10.8
2005,0.482138133458704,18.1989979783774,,1.90983553531865,10.4
2006,2.38091766222423,16.2829620489766,,3.54498591605034,10.1
2007,2.71865852745317,16.3901677301241,,5.8304841809271,9.9
2008,6.61241844727729,12.3562308354353,4.142,12.3754091529912,9.8
2009,3.68717578981379,16.8890493900695,,3.46881023754894,9.6
2010,-0.232906393185388,16.374549819928,,3.25657959078626,9.5
2011,-7.78414520830087,15.8182818865822,,4.04218867116391,9.4
2012,-5.57202783891576,17.1446678984906,,2.94773495257211,9.3
2013,-2.64416002304453,18.8971209124244,,1.05354820265931,9.2
2014,-2.97274165335905,21.6155857564501,,1.01401483924157,9.1
2015,0.438450329868957,24.6382701731082,,0.0652901330286023,9.1
2016,0.118553614303224,26.1249004742618,3.266,1.10920805807031,9.0
2017,-2.93490377016138,24.5282958178672,,1.58909413567799,8.9
2018,-0.0452382355009746,21.5586630286494,1.8,0.889312370970333,8.8
2019,-0.985733221362153,23.1085016273177,,0.490815362820714,8.7
2020,-1.91104857604375,26.0658781931806,2.94,-0.406402919465837,8.6
2021,3.08530454964595,22.1420061949011,1.9,1.68221185876079,8.6
2022,2.73958764672784,17.6517102920565,3.3,2.50614250614251,8.5
2023,-5.20647318480752,19.0557237903671,,0.950782997762896,8.4
2024,-2.79729820520193,,,0.593589236248421,
