Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,24.8733917951832,,,93.8
1982,5.76266258481817,22.6139932140782,,,92.0
1983,3.30386953668207,21.4107259249882,,,90.1
1984,3.37560937348364,22.3348869361567,,,88.2
1985,3.11807065114324,23.2162693304027,,,86.1
1986,6.63080430454544,26.1551525259156,,,83.7
1987,0.807482244578523,26.3048273623351,,,81.2
1988,2.39857131601262,25.741192901601,,,78.5
1989,1.83081028356773,23.2179957611013,,,75.9
1990,-2.00927357459601,24.3534634601164,,,73.5
1991,-11.5032310198363,21.0321160287869,,,71.2
1992,-9.35893880867637,15.8486690497637,,,69.0
1993,-3.04982824808563,19.3923503982043,,,67.0
1994,1.00243035352044,25.1672826540875,,,64.8
1995,4.67675252336375,11.1029338181765,5.5,,62.5
1996,0.671279562919665,12.5966163704627,,,60.0
1997,2.43497398038362,12.2148995996228,,,57.2
1998,1.9142707948799,15.6001116335624,,,54.1
1999,1.62700695420628,14.6340598930806,,,50.8
2000,-0.187391049653314,15.3072305276316,,,47.4
2001,1.69858502304278,16.7913060350209,,,44.0
2002,3.39545599901953,16.1226344161819,6.2,,40.6
2003,5.65230856172873,14.2425297746318,6.768,,37.4
2004,9.38888056764907,14.467720874519,,,34.4
2005,6.06987814990435,12.138897877692,,,31.5
2006,7.25546356240756,11.6832883313395,7.193,,28.9
2007,8.77843828826261,13.0711686834879,7.2,9.63096309630965,26.6
2008,7.19669912596376,14.6422131141497,5.565,27.9556650246306,24.4
2009,-3.02646374326369,14.1140534152111,5.86,7.6195059351941,22.5
2010,4.52004039651671,12.688125697708,6.549,10.0462065881651,20.8
2011,15.2830434931644,12.2552375580087,4.769,8.41121495327103,19.4
2012,10.2081460867694,13.5268117672589,3.905,14.3303348325838,18.2
2013,9.36487841658389,13.4571255187117,4.231,10.4906567588241,17.3
2014,5.5513088464518,13.0170100980658,4.798,12.253980812976,16.5
2015,0.223539088154311,14.87177395106,4.861,5.73568281938325,15.7
2016,-0.547071462431205,15.9552953447701,7.235,0.733272227314403,15.0
2017,3.6220070103727,13.9288663463462,6.359,4.30143105302339,14.2
2018,5.75427016552706,12.6929848143572,5.377,6.82424790145522,13.5
2019,3.67988421239794,13.1079648639038,9.024,7.30106953550727,12.8
2020,-6.26542378289111,15.8102434127387,6.413,3.7237230614026,12.2
2021,-0.0614212834574062,14.9127365231555,7.871,7.35894657888157,11.8
2022,3.50307766866899,13.9186983764226,5.954,15.1509728200805,11.6
2023,5.95952333228973,13.0063852760592,5.178,10.3503418210123,11.4
2024,3.56560288744174,16.3051943279617,,6.20567819137862,
