Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,5.58590266766159,12.0717216497751,4.495,21.351640254,26.5
1982,6.67661891453824,11.7830347760209,4.348,7.1908466400687,24.7
1983,11.7170214097233,11.1177862547205,4.055,3.42061419498921,22.8
1984,9.19579576037069,10.5539671693941,3.796,2.27395640001863,21.0
1985,6.78232933952742,10.6165118002217,3.982,2.45910879215276,19.2
1986,10.2253519207635,10.2642306026656,3.81,2.74998096063357,17.5
1987,11.6186656304034,9.98489701539387,3.075,3.04966077087423,15.9
1988,10.8964951913226,9.91508595859987,2.514,7.14609773721604,14.5
1989,6.01906309701717,10.7556733400964,2.566,5.700165445614,13.2
1990,8.80042947047626,10.9735824671588,2.449,8.57327225728677,12.1
1991,9.68699892935838,10.7527968159168,2.291,9.33279048161495,11.2
1992,5.10078169583505,11.0605719951805,2.393,6.21328146355184,10.3
1993,5.79728551709316,10.748956235665,2.777,4.80099660215355,9.5
1994,8.17476415138178,10.275484075691,2.405,6.26585950039679,8.8
1995,8.51715304454162,10.0393648532869,2.016,4.48074108557247,8.1
1996,6.86762448842396,10.3898352839936,2.004,4.92454354292754,7.5
1997,5.17962976582618,10.2102797444584,2.576,4.43893184574631,7.0
1998,-5.8118196273288,11.4030073231347,6.811,7.51358008079307,6.6
1999,10.6774505835378,11.0764337994735,6.472,0.81295725444637,6.2
2000,8.15268965958531,10.9000077343983,4.063,2.25916580080157,5.8
2001,4.05100640297607,11.7550489638714,3.699,4.06657587897793,5.5
2002,7.10433310954843,11.741640206779,3.046,2.76226210296598,5.3
2003,2.6140398272664,12.1520483898897,3.348,3.51487451459939,5.0
2004,4.78128615324052,12.387323224273,3.42,3.59066298882578,4.7
2005,4.08764514661904,12.8622573470846,3.482,2.75379162735039,4.4
2006,4.71292765493601,13.3706443357533,3.254,2.24234028518922,4.1
2007,5.26636114571932,13.4428696211902,3.013,2.53457382137932,3.8
2008,2.23375225977168,14.0485688776759,2.959,4.67389655533408,3.6
2009,0.275268980329585,14.6606327784091,3.363,2.75649654493929,3.4
2010,6.27401988865388,14.2048320776355,3.324,2.93928652655687,3.3
2011,2.89141199434026,14.3726584614481,2.992,4.02596500436091,3.2
2012,1.86559949596563,14.6858638852522,2.812,2.18707104433316,3.1
2013,2.69615096128955,14.9765418097358,3.067,1.30134754547413,3.0
2014,2.55621950883497,15.2252223373693,3.082,1.27477446401322,2.9
2015,2.26842940068582,15.0835297322035,3.546,0.706331772455743,2.9
2016,2.5391447288435,15.2400223440118,3.65,0.971685739912173,2.8
2017,2.87019696151147,15.4189724650817,3.653,1.94433230786365,2.7
2018,2.46224621613314,16.0517273115489,3.824,1.47583935002644,2.7
2019,1.8889146004307,17.0778656523485,3.746,0.383000303608088,2.6
2020,-0.846212237799236,18.0393452718884,3.931,0.537288023411766,2.5
2021,4.43912129317819,18.1598006151817,3.639,2.4983333333334,2.4
2022,2.80523762871836,18.7672078009638,2.857,5.0895136506284,2.4
2023,1.2782352431086,18.8985576096258,2.675,3.59745625029012,2.3
2024,,,2.784,2.32174328643543,
