Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,3.06964109094035,14.1336110613988,,,
1982,2.47446631336517,14.2644352277265,,,
1983,2.75542401299408,14.3297370258723,,,
1984,4.5815498696125,14.2220514151118,,,
1985,4.11951332472715,14.1182307041507,,,
1986,3.29836487723281,13.9220903913271,,,
1987,4.56314846045144,13.6631735656058,,,
1988,5.88547499717104,13.3339646839142,,,
1989,3.51607308636976,13.4048696580957,,,
1990,3.50071788071999,13.4567106605813,2.7378614887887,,44.5
1991,3.37909091768003,13.5050245138242,2.60058019659668,,43.8
1992,2.87872818814343,13.8221436605497,2.60067969983671,,42.7
1993,2.89872182938717,14.1153385177108,2.84602278965133,,41.6
1994,3.93241934919473,14.2034328904115,3.14015149699562,,40.3
1995,4.40285962439265,14.343588824981,3.09256606234645,,39.4
1996,4.37213281699343,14.2763522276251,3.26184863360144,,38.0
1997,2.87851279941624,14.3910722028009,3.35277491029448,,36.5
1998,-0.626775623813685,15.0790940982622,3.69953643291275,,35.0
1999,2.73132045922308,15.5411433625694,3.78365203391937,,33.4
2000,4.44909105241682,15.7183184410341,4.13853926674773,,31.6
2001,2.39248142798235,16.1696379630864,3.90880015279319,,30.0
2002,3.56107999795495,16.2752441266615,4.31215846484609,,28.4
2003,4.17517509347071,16.1762877353434,4.38359136383701,,26.3
2004,5.10141138825337,15.931066257533,4.36352758063738,,25.0
2005,5.1730501841258,15.8464165510913,4.45840782746785,,23.2
2006,5.68715911760303,15.6176213183581,4.34056896772944,,21.8
2007,6.67442460928349,15.4145162559518,4.16183339970971,3.76400259181596,20.5
2008,3.65031572084943,15.6081637105713,4.31732608842007,8.02626726911851,19.6
2009,1.89203196708785,16.3539646258653,4.29420307856997,1.77111716621253,18.2
2010,6.86651758671388,16.0599148325354,4.01909975423112,2.91834002677376,17.3
2011,4.69182593511381,16.4536741099739,3.91376402957684,4.8699385966957,16.4
2012,4.35132851357449,16.6474145234723,3.83128437487543,2.93431609293952,15.4
2013,4.43826685283044,16.4359058478152,3.77071877096652,2.51628815142169,14.7
2014,4.00868443080049,16.3114271638475,3.76348946562197,2.49939951892551,13.9
2015,3.97108642011197,16.3924392516538,,0.795279630579784,13.5
2016,3.91329652874224,16.5379849271616,,1.2769909449733,12.7
2017,4.31134233577181,16.4453143262203,3.52233916633326,1.80034222468618,12.1
2018,4.15492194506857,16.6884274467249,4.18474449312255,2.36854905806702,12.1
2019,3.50605470845468,16.9870221384229,4.20784150297174,1.70397863236261,11.8
2020,-0.461919730976661,17.7705866760275,4.69729077688504,0.846905537459283,12.0
2021,6.08427926511676,17.0383054297657,4.43455361093288,2.47710241465446,11.9
2022,2.79554932606712,17.0260199380505,,5.34595440908903,11.8
2023,3.98284974542496,17.3249850611129,,5.21536927681554,11.6
2024,3.72497987213505,,,2.35562726119282,
