Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,0.0077466166231232,15.6997185958623,17.83,,
1982,-2.60494858367237,14.4331372806337,19.91,,
1983,-3.33547311687184,14.8565111190859,22.24,,
1984,4.88174991649599,15.0689363656289,20.0,,
1985,2.09577634523414,15.1075449007354,20.67,,
1986,3.97505652604852,14.6987864221034,19.53,,
1987,4.77653392446396,14.3096171615513,17.01,,
1988,4.91151314846476,13.9404528193195,15.01,,
1989,3.38995121221262,14.1272388960698,14.6,,
1990,-3.7017081142227,14.4788646186131,14.52,,
1991,1.58322781466529,14.373263370051,16.18,,
1992,3.89131652355152,13.8756579112647,16.93,,
1993,3.76693631202613,13.7786067102362,16.91,,
1994,3.22267934513472,13.4978961029341,14.6,,
1995,3.58766383111009,13.9422558471479,13.93,,
1996,1.17230270783932,14.3212029509382,13.64,,
1997,3.90993879974577,14.3458659080505,13.8,,
1998,4.92588689891826,13.1251109336173,13.46,,
1999,4.86331730461553,12.9753980740305,11.81,,
2000,2.98675150054237,11.7166760126933,10.08,,
2001,6.08604917663311,11.1576224851319,11.4,,
2002,0.78642430938811,11.6667211180688,11.94,,
2003,-0.0091839462306637,11.6715160489339,11.78,,
2004,8.72642633155034,11.3304082764648,10.31,,
2005,-1.84546035319809,11.9948786504011,11.35,,
2006,-0.991030023306365,11.8355361638693,11.01,,
2007,-0.582297403436883,11.7425389245552,10.93,,
2008,-1.26658342180474,11.2325700854235,11.48,,
2009,-1.41621092108605,11.5180068391959,15.0,,
2010,0.0130918561743698,11.0202853591079,16.1,,
2011,0.477827773852212,10.4697777915073,15.7,,
2012,0.915046581773325,10.6282885409118,14.5,,
2013,0.506273089098627,10.3361639824305,14.3,,
2014,0.0887811529566989,10.769206741516,13.9,,
2015,0.346031006728381,8.80314968246828,12.0,,
2016,0.289081770174349,8.24609173953173,11.8,,
2017,-0.903680354883278,8.75581608043638,10.8,,
2018,-0.869549149955759,7.97618021733769,9.2,,
2019,1.30600530158883,7.97249786923171,8.3,,
2020,-3.56474634356229,7.47884484669483,15.34,,
2021,0.966080975048015,7.35286103286208,7.9,,
2022,4.31830960037016,8.04005843098915,6.0,,
2023,1.01081913958818,8.4152903907075,,,
2024,3.24272132859885,8.20913609580305,,,
