Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,2.96593174440794,,,,83.3
1982,-5.88551995555419,,,,84.3
1983,-5.07622102576212,,,,85.9
1984,-3.35758526977152,,,,88.2
1985,-1.38870838349084,,,,91.0
1986,-2.23905733064601,,13.0,,93.9
1987,-0.248588086719636,,,,96.5
1988,3.40269789036691,,,,98.8
1989,-3.60284277862945,,,,100.5
1990,-2.99842702237687,,15.0,,101.6
1991,-2.48437862264691,,18.9,,102.2
1992,-4.07483415840184,,,,102.2
1993,4.28174982443221,,19.7,,101.5
1994,-10.7813280458849,,,,100.2
1995,0.444103477737357,,,,98.6
1996,3.64343431300713,,15.3,,97.1
1997,1.19524199921966,,,,95.8
1998,-2.96313567721118,,12.0,,94.4
1999,1.88247300207094,,,,92.5
2000,1.01793976595019,,12.93,,89.4
2001,2.17981803196589,,,,84.6
2002,1.3381949009155,,,,78.8
2003,3.67685887625342,,,,72.9
2004,3.68494886266848,,,,66.7
2005,3.75264386154687,,15.9,,61.2
2006,4.24983217682681,,,,57.5
2007,4.59671527144219,,,,55.4
2008,3.99773185138027,,7.93,,52.9
2009,5.42272309461708,,,,50.7
2010,6.54512358380669,8.65362421922944,13.19,,49.0
2011,2.11650829571791,10.2458003430842,,6.42939681072337,47.6
2012,4.16438800509357,11.897397961769,7.85,6.575899707577,46.4
2013,1.74618059430358,12.1843034143698,,6.97767605490313,44.7
2014,1.42432240940171,14.5238685926023,,7.80687553566327,43.3
2015,-0.241301067013211,14.7806073693567,11.888,10.1105928909618,42.5
2016,0.593979723633794,16.0718741959666,,17.8697300795268,40.9
2017,0.398377780872721,13.7207952422721,4.529,6.57731154205644,38.8
2018,0.9537337347912,12.7086519245005,5.032,7.49457192728517,37.5
2019,-1.51894951073589,17.6842563810264,5.538,9.15031644316299,35.7
2020,-5.56773502453288,14.6896417176015,6.032,15.7330604721369,34.5
2021,3.28575461102756,11.5310478017208,5.197,22.0207676245776,33.4
2022,2.34336450166037,14.4528290197612,5.993,10.9932039209136,32.2
2023,2.46464031100994,13.312782708599,5.861,10.884531691282,30.9
2024,1.15838680818732,,,14.9856262747939,
