Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1984,,,,,26.2
1985,,,,,24.1
1986,,,,,22.1
1987,,,,,20.4
1988,,,,,18.8
1989,,,,,17.4
1990,,,,,16.1
1991,-9.54507316032664,,17.55,,14.9
1992,-1.49369917656706,,,,30.6
1993,6.08947019876031,,,,30.5
1994,16.4737642076185,,,,12.3
1995,16.2756717446736,,,,14.0
1996,47.8454189814321,,,,10.9
1997,31.7790126161019,,,,10.2
1998,14.5879851619457,,,,9.6
1999,8.4357426797004,,,,8.9
2000,4.66760700032478,24.6018002585722,,,8.3
2001,1.94134423240946,23.4054327322173,16.1,,7.8
2002,4.81267472246574,23.4374019748903,,,7.3
2003,4.10276191091926,22.7986171379887,,,6.9
2004,7.28905214304663,21.9062313308463,,,6.6
2005,5.02565569938795,21.6563079324931,,,6.4
2006,6.27586037305254,20.9748145091411,31.11,6.12556615620284,6.3
2007,7.17190545195466,21.0804736907477,28.984,1.50077710611542,6.2
2008,7.20356812382947,22.0814076557873,23.405,7.42704310332953,6.1
2009,-1.31069381009991,23.4615267610885,24.068,-0.381464282453061,6.0
2010,2.67372248880544,23.1270966380596,27.312,1.99621236745887,6.0
2011,2.83942378838866,23.0899893417252,27.582,3.67124999999999,5.9
2012,1.11532095182034,23.3654292280655,28.01,2.05267452001717,5.9
2013,4.02941225008094,22.8257774801621,27.49,-0.0930456838317784,5.9
2014,2.45997594841789,22.8610441376188,27.517,-0.89719405419433,5.9
2015,5.68705838767913,21.9698075332043,27.695,-1.03602303425471,5.9
2016,4.59596720616062,20.9094500085164,25.408,-1.5841,5.9
2017,4.57869010965265,20.1653336206043,20.527,0.810133321953058,6.0
2018,5.10524878382219,19.6573572916203,18.4,1.41710814018034,5.9
2019,4.16260485448264,19.3589700275359,15.692,0.562782154061217,5.9
2020,-1.65750889476411,20.7503460226245,15.868,-1.05129600763489,5.8
2021,9.19171639031184,19.4015205743907,14.897,1.98163900587619,5.7
2022,5.53110882891563,18.661917599169,12.657,14.0208440826771,5.5
2023,2.62616955278219,19.1261838923948,10.668,6.10590112848281,5.3
2024,3.15434037841804,,,1.69212733599721,
