Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,,47.0
1982,,,,,46.2
1983,,,,,45.5
1984,,,,,44.7
1985,1.42506901089281,,,,43.9
1986,0.598118657713286,,,,42.9
1987,1.50185983593605,,,,41.7
1988,3.02944657258952,,,,40.4
1989,5.18178495709525,,,,38.8
1990,2.92330784870207,,,,37.2
1991,3.76339409919927,,,,35.5
1992,6.46778613603792,,,,33.7
1993,6.0132829316736,,,,31.9
1994,6.89120343615872,,,,30.1
1995,7.72283797378608,8.18770424479667,,,28.4
1996,7.68622621093297,8.35257098325222,1.93,,26.8
1997,6.59239957601929,8.13078122459131,2.87,,25.3
1998,4.25766192653015,7.62374071027126,2.29,,23.9
1999,3.41694816736356,6.78523385890954,2.33,,22.7
2000,5.58792950410756,6.41826259040046,2.26,,21.7
2001,5.08240100546193,6.3293821876396,2.76,,20.7
2002,5.23717692306222,6.2322449147196,2.12,,19.9
2003,5.83556100746738,6.32006559696663,2.25,3.23464817293926,19.2
2004,6.49878740751187,6.39096220224323,2.14,7.75494748709601,18.6
2005,6.55339711441117,5.46520189802856,,8.28457243128677,18.1
2006,5.57239749946528,5.53277472411016,,7.41801715108463,17.7
2007,5.25231213341748,5.55411627975992,2.026,8.34444889773837,17.3
2008,3.74838603993047,5.62508392392053,,23.1154483474477,17.0
2009,3.83237459567542,5.77840741696787,1.737,6.71698269988629,16.8
2010,5.21227683604808,10.3833082456979,1.114,9.20746648778415,16.5
2011,5.1944977799937,9.98091727618404,0.999,18.6777322770707,16.3
2012,4.27630507146044,10.4451862897283,1.027,9.09470339557193,16.2
2013,4.31498880369921,10.9161669772076,1.316,6.59267475899189,16.0
2014,5.13784099364456,10.3174617549851,1.256,4.08455446637623,15.8
2015,5.66896478541561,10.6549127142472,1.848,0.63120090517572,15.6
2016,5.35427097241221,10.3983766667541,1.848,2.66824816969081,15.4
2017,5.61787865063133,10.1349272840895,1.874,3.52025688811621,15.2
2018,6.28095828201967,9.74588913320742,1.161,3.53962805942638,15.0
2019,6.32464886581907,9.5788363682709,1.681,2.79582367452249,14.9
2020,1.91581434772165,9.47881328344632,2.103,3.22093436652516,14.7
2021,1.66651604176819,9.58508554643739,2.383,1.83471554810446,14.5
2022,7.7256990880817,8.81892224803344,1.57,3.15650749963127,14.3
2023,4.36194957647844,8.84756445434067,1.645,3.25289282667661,14.0
2024,6.4172854315141,,,3.62109273885847,
