Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,2.36039014784252,14.2448785135779,,,70.1
1982,-5.66358482333102,15.7120026915636,,,68.5
1983,2.78001473821359,17.2018881064768,,,66.9
1984,4.6072617988707,18.2752859529623,,,65.3
1985,-4.98060710396314,20.4131956014662,,,63.9
1986,-3.50442324294255,25.7826418936116,,,62.7
1987,-19.4129351524125,24.5564229825832,,,61.5
1988,9.74962687560345,19.7881096001011,,,60.5
1989,5.58336886293019,14.1744664919506,,,59.6
1990,2.34828480298293,13.4024435394298,,,58.9
1991,3.26931010464506,14.2702307635279,,,58.1
1992,-5.6624500156035,15.4953183900126,,,57.5
1993,1.21485157056252,15.3023176817956,17.78,,56.9
1994,1.03021807065934,11.987643363252,,,56.2
1995,2.31093356602501,11.7566055268261,,,55.6
1996,1.03427662418945,11.2413828618511,,,54.9
1997,3.10492993236622,10.8005532147567,,,54.1
1998,0.890580320643267,15.4669187145558,,,53.0
1999,-11.2242968907633,11.7798676419366,,,51.9
2000,-4.3871748201515,9.56008536112189,,,50.8
2001,-0.517762468580202,15.998165819885,,,49.5
2002,-2.88501235798608,16.4641462545454,,,48.3
2003,-0.505326252378111,16.2000468191077,,,46.9
2004,-2.09108844494591,15.0071555267903,,,45.6
2005,-0.262443845603784,12.5353209029089,16.91,,44.4
2006,-5.6960834287439,13.3398030396994,,,43.3
2007,2.74524486560748,13.674128951407,,,41.8
2008,-6.37298501256997,12.4304841794361,,,40.7
2009,-3.14683049052138,16.1236287283484,,,40.0
2010,3.45835073677657,13.4869443832076,20.39,,38.7
2011,3.35937600321799,12.7937160493487,,1.26331707837422,37.5
2012,1.552307854364,14.0308076101756,,2.65241828695621,36.4
2013,1.98480609519432,14.4562195996819,,0.505441058915667,35.2
2014,0.869784891054778,14.8494691273466,,4.69045751826286,34.6
2015,0.693296575495864,14.816398045437,,-0.338795188753388,33.5
2016,-0.79183198007,14.6412017071143,,2.10670712784051,32.3
2017,-2.16361774149249,13.2317051644466,,2.65192583143897,31.7
2018,-1.68804743568779,10.5658037085265,,4.74906652083221,30.7
2019,1.38257599119697,10.9934292922959,,2.46456756151188,29.7
2020,-4.15528083286725,13.1475545987828,,1.35276110675338,28.5
2021,-0.845244788994776,11.8172640051926,,1.08690746519409,28.1
2022,0.747533658746065,10.8069715659511,,4.23124798274575,27.2
2023,0.217772008902145,11.7938728337517,,3.62901534185377,26.5
2024,1.1784375604438,12.1582463295337,,1.17311998381216,
