Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,3.6231900380767,18.0948744207037,,,21.5
1982,2.62231879948132,18.3213789357657,3.4,,20.1
1983,2.88220732900794,15.6365339844415,3.8,,18.8
1984,4.30747158153424,14.7592708988058,5.84,,17.6
1985,-4.22603510362129,15.2884987737189,6.92,,16.5
1986,-2.02369150795889,16.9385702712518,8.29,,15.6
1987,1.85511540280665,14.8732811247456,7.33,,14.7
1988,6.5350616719533,14.2340586770597,7.26,,14.0
1989,5.79447615337909,14.0621287999012,5.73,,13.3
1990,5.84109356459912,13.7939721702035,4.5,,12.7
1991,6.50385099169159,13.6940883928836,0.481,,12.1
1992,6.0401774276111,13.0101803798728,3.71,,11.6
1993,7.11898849226085,12.631102128994,4.11,,11.1
1994,6.46922820641041,12.2648507886484,,,10.6
1995,7.07315866013809,12.37318685863,3.15,,10.2
1996,7.2619407567863,11.1054183153879,2.52,,9.9
1997,4.68611382857154,10.7670469667666,2.45,,9.4
1998,-9.60703707579333,9.76899693902409,3.2,,8.9
1999,3.63588919830164,10.9866872365044,3.43,,8.3
2000,6.33603610574379,10.1652352266127,3.0,,7.7
2001,-1.86947729075297,12.0392876490092,3.53,1.41678473206098,7.2
2002,2.87262555049826,12.95780675499,3.48,1.80787246281536,6.9
2003,3.31466734765901,12.9680086157285,3.61,1.08967632577286,6.7
2004,4.34321310786574,12.579949709734,3.54,1.42127115937403,6.6
2005,2.97037127170485,11.4736063637601,3.53,2.97507092684449,6.5
2006,3.25940653936949,11.1676921633288,,3.60923564224389,6.5
2007,4.01330440274728,11.5668680674542,3.31,2.02735317779569,6.5
2008,2.65806478779189,11.5047879794636,3.34,5.44078221100769,6.5
2009,-3.45602642616269,13.0484795688336,3.62,0.583308405623704,6.5
2010,5.43424070379723,12.581169028796,3.32,1.62285235577035,6.5
2011,3.46597439015295,13.2706614765507,3.05,3.17447092151308,6.5
2012,3.69276569143121,13.842133658412,3.04,1.66357102479208,6.5
2013,2.91923259894287,13.7154015161779,3.14,2.10501231233613,6.5
2014,4.20447757863825,13.3287480692634,2.88,3.14299050879097,6.6
2015,3.28578556272301,13.0865607985559,3.1,2.10438980238356,6.6
2016,2.62004557566016,12.5648977951943,3.44,2.09056659525741,6.7
2017,3.96186564548185,12.1925918694431,3.41,3.87120115774237,6.7
2018,3.07401779071937,11.9694462955517,3.3,0.884709160571202,6.7
2019,2.75950122381441,11.653100184343,3.33,0.662891865764397,6.7
2020,-6.7093351308522,12.9622736088155,4.54,-1.13870215393055,6.7
2021,2.13146199778431,12.6368812579757,4.64,2.47710241465446,6.7
2022,7.56568334141943,11.5877018266733,3.93,3.37869862549933,6.7
2023,2.28543525044522,11.9492696304762,,2.48886560125756,6.8
2024,3.83894214193316,12.0164960030475,,1.834100204499,
