Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,,95.2
1982,,,,,94.5
1983,,,,,93.2
1984,,,,,91.0
1985,,,,,88.0
1986,0.178726963700981,,,,84.4
1987,-4.53903608213079,,,,80.5
1988,9.98241159562197,,,,77.4
1989,-9.2027986325589,,,,75.7
1990,-3.02147591045924,,,,76.0
1991,-9.48799907614494,,,,78.3
1992,-30.3597640189133,,0.4,,81.3
1993,-17.5038570568868,21.9076174582072,1.2,,83.4
1994,-22.6560518622999,17.4123762376238,1.7,,84.2
1995,-14.2304868196184,15.8065902578797,2.0,,83.0
1996,-18.3194300083395,16.8229571984436,2.6,,80.3
1997,0.466665814442905,16.5058664608259,2.7,,76.3
1998,4.68935188724895,9.51861894079781,3.2,,71.8
1999,3.1654997926537,9.92609665427509,3.0,,67.0
2000,7.00808967496647,8.290675547098,2.7,,62.2
2001,7.48337681079825,8.65901006318746,2.3,38.5918894488599,57.5
2002,8.69157571922234,8.59882677095369,2.5,12.2499847845887,53.0
2003,8.88444644359714,8.26426891250473,3.85,16.3034912049488,48.7
2004,8.15635551136702,11.784735621747,2.0,7.14196508692252,44.8
2005,4.63258511919481,14.600505092554,2.0,7.09193244083765,41.4
2006,4.98592039180348,11.1042077298826,2.2,10.0108651886462,38.3
2007,5.74856457778455,8.90397051013714,2.874,13.1491247062982,35.7
2008,5.78378645390583,9.33359688258881,,20.4705219109965,33.4
2009,1.79394759926346,12.4623700220569,11.5,6.44823481066691,31.5
2010,4.24657467143167,11.3267036600815,,6.44531440780655,29.9
2011,5.0303552095006,13.6533083259342,,12.4315490430408,28.4
2012,4.96076448659319,12.8418194236667,,5.83116601031449,27.2
2013,4.75131202806213,13.2973252306821,,5.00964645344951,26.3
2014,4.0554323883913,14.0398407791244,,6.10442765129666,25.4
2015,3.34193519398252,11.5589531129237,,5.71455949649708,24.7
2016,4.2256886170877,11.7568255694895,0.081,6.00458082322155,24.1
2017,4.50305161526772,11.3864820445011,,,23.7
2018,5.04059320866072,11.2210663784563,,,23.4
2019,4.89098971791482,11.154496661602,,,23.3
2020,2.05116680370303,11.5680045927562,,,23.2
2021,7.01157366120653,10.8842527872508,,,23.2
2022,5.71622455034235,10.1350716735332,,,23.1
2023,6.13628181088259,10.6621971920935,,,22.9
2024,6.34141937002055,,,,
