Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,42.6229527318244,15.3
1982,,,,30.1125435950715,14.5
1983,,,,40.2134918436935,13.8
1984,,,,53.6719669102484,13.0
1985,,,,79.4063811481874,12.3
1986,,,,95.8865052101644,11.6
1987,,,,132.072721014831,10.8
1988,,,,198.753712862023,10.1
1989,,,,1281.44349404876,9.4
1990,,15.0021615931305,,552.083528914325,8.8
1991,-8.95788175613163,16.3918318286677,7.08,114.832935589747,8.2
1992,-5.3249118126253,17.5382162578652,,209.933731186822,7.6
1993,3.08878791417652,18.1859620289561,8.51,31.7621306305932,7.1
1994,5.44941394044245,17.4208981695947,8.24,20.9918180471498,6.6
1995,4.08471371052772,17.8103024253508,7.15,13.4637296178669,6.2
1996,2.97799607802567,17.7498140253232,6.879,9.86445061546851,5.8
1997,5.31284081186544,17.6801599607077,6.648,8.35967990704299,5.4
1998,3.28887170317242,17.7086511936463,7.39,7.89116682856684,5.1
1999,5.19284002726599,17.8793597502985,7.324,6.15558754451559,4.8
2000,3.1919411832727,18.5801348713853,6.918,8.91174418658768,4.5
2001,2.66685838002488,19.0166487371692,5.682,8.37966587492204,4.3
2002,3.15467990613811,18.8764656164774,5.922,7.48077770703754,4.1
2003,3.13282664775699,18.9488478344695,6.479,5.54416421752901,3.9
2004,4.47906492828298,18.967640025862,6.012,3.59297594249509,3.7
2005,3.6743988121375,19.0441682578157,6.506,2.45150132316474,3.5
2006,5.57134966652504,18.7581500100337,5.95,2.45792444195865,3.3
2007,6.54177241190229,17.522268498338,4.818,3.657495632841,3.1
2008,3.20889412209657,18.2486517559431,4.371,5.64742380573935,2.9
2009,-8.42208868943828,20.3966028910296,5.858,0.839262246793891,2.8
2010,0.672167911403392,20.5968980752648,7.236,1.80117022137135,2.6
2011,0.446560894988352,20.7174320914296,8.166,1.80285171941904,2.5
2012,-3.11922481726151,20.5364965325746,8.841,2.59741386039011,2.4
2013,-0.958293257973466,19.8659414498386,10.103,1.76920085881899,2.3
2014,2.66181374029557,19.0721509937972,9.668,0.199343826570771,2.2
2015,2.31634491842804,18.9985678506753,8.962,-0.525552285820832,2.1
2016,2.95902414777296,19.2401548940592,8.0,-0.0549995416704661,2.1
2017,5.10589384792048,18.6197208157994,6.564,1.42910743319303,2.0
2018,4.00130649890984,18.4130304503047,5.108,1.73860861988179,2.0
2019,2.78704541391961,18.4696011878283,4.446,1.63052260754342,2.0
2020,-4.72524968037921,20.7447344651164,4.971,-0.0548568157606016,1.9
2021,8.09863524522004,20.8504561648018,4.744,1.91706506089263,1.9
2022,2.50488548462423,19.5210913889019,4.011,8.83369886749455,1.9
2023,1.70880422530915,19.2268565742722,3.652,7.44687717385836,1.8
2024,1.31089374533522,,3.697,1.96562656432507,
