Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,14.0243339549139,,,23.2
1982,4.66536595264775,16.9022600624254,,,22.5
1983,1.96367086898887,14.3000932518243,,,21.9
1984,1.74669804353218,15.8241247899906,,,21.4
1985,6.56498859822842,15.9643247517384,,,20.9
1986,2.09157092326771,15.7869458248792,,,20.4
1987,2.60248790524267,16.6568070166414,,,19.9
1988,-2.46977372168573,16.2905280361478,,,19.3
1989,-0.0484020966826932,17.4117383345164,,,18.7
1990,-2.33589597538769,19.1307184212672,4.16,,18.0
1991,6.20722629218118,20.4338086014981,,,17.4
1992,0.124681393866538,18.943144030069,,,16.8
1993,3.65411673840201,17.6746491365368,1.3,,16.3
1994,4.88651073265973,15.8388126175616,,,15.8
1995,6.16562631440283,16.3724171705185,,,15.4
1996,0.0430089681125168,17.4216034241977,,,15.1
1997,-0.994486483653645,18.8563832430735,,,14.8
1998,1.57220624694287,18.2290122715769,,,14.5
1999,1.64280890829436,18.597290808349,,,14.1
2000,3.1164781634571,18.1301132623917,,,13.8
2001,0.8921026437352,19.7238450122023,,,13.4
2002,3.84009133315611,17.121637357322,,,13.1
2003,-0.5132750153019,17.0822587139881,5.18,,12.7
2004,-2.53428308034319,16.3538064419334,,,12.4
2005,-1.22171662108754,15.932094443677,,,12.0
2006,-2.70155026186355,21.5431502793878,1.09,6.14911606456572,11.7
2007,-2.89657717629593,18.6330478086683,,5.8422487490138,11.4
2008,4.57476736236848,19.0908671559944,,10.4469875128223,11.1
2009,-5.29112664808726,20.7471600056108,,1.42685972070534,10.8
2010,0.639458308941471,18.7662753402163,,3.53491239189834,10.6
2011,6.53506653770044,18.3709571364235,,6.27075302995686,10.4
2012,1.02306619626815,19.4738425294551,,1.14753853706056,10.2
2013,0.752077131516813,20.0088548595829,,0.77562932236748,10.0
2014,2.43921991317512,20.1340703163475,,2.510876332537,9.8
2015,1.6036112602154,21.29255365448,,-1.05399831971284,9.6
2016,7.17551408749179,20.5881571325119,1.054,2.57815515245078,9.4
2017,3.36688551758677,20.0801070506833,,7.51706283551121,9.2
2018,0.486299220001101,19.1835658368362,2.248,5.03209691984879,9.0
2019,-0.304760032102536,21.0683332487217,,1.17954334821804,8.9
2020,1.74969406316374,22.4936141495757,,-0.349737696727462,8.7
2021,0.566202692902621,28.5888512751684,2.111,5.64051140636744,8.4
2022,-1.89321985800569,29.9579587079587,,10.9713652903022,8.2
2023,2.51846513153819,29.1295690088003,1.652,6.35112980255185,8.0
2024,,,,3.18364611260053,
