Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,,20.5
1982,,,,,19.9
1983,,,,,19.2
1984,,,,,18.5
1985,,,,,17.8
1986,,,,,17.2
1987,,,,,16.6
1988,,,,,16.1
1989,,,,,15.6
1990,,,,567.878800666191,15.2
1991,-7.34479099617246,,,76.7694992087347,14.8
1992,2.2010658533475,,13.645,46.0985621037431,14.4
1993,3.47468275954095,,14.011,36.9641666120718,13.9
1994,5.07085552254539,,14.438,32.9912766093522,13.3
1995,7.78327567268047,18.8197389579682,13.339,27.951388563304,12.5
1996,6.01319811600105,18.4388608015352,12.343,19.7949669196707,11.5
1997,6.28931151450062,18.0280314834487,10.964,14.9131586149599,10.4
1998,4.58421234371184,17.641042982652,9.935,11.5978554257235,9.5
1999,4.70787806733438,17.8063298597319,12.29,7.15407291179862,8.7
2000,5.75502267661936,17.9874386199245,14.928,9.90017538843064,8.1
2001,1.26167597595419,18.5515181999351,18.435,5.40833545566148,7.6
2002,1.94840486282048,18.563380627424,20.211,1.90528215048056,7.3
2003,3.59326547651193,18.8451542998185,19.899,0.682701375787675,7.0
2004,5.15230495657681,18.2343847850137,18.822,3.38264681884692,6.7
2005,3.30621477152089,18.2841316711182,17.592,2.18379872390258,6.5
2006,6.26942932351373,18.4712705252125,13.794,1.28469394366408,6.3
2007,6.81843988104569,18.1666848826749,9.551,2.45874312385402,6.0
2008,4.36953645222033,18.6262756515519,7.069,4.16497193524764,5.7
2009,2.54561682473884,18.7077470624667,8.131,3.79539242483405,5.4
2010,3.46400853867873,19.1492387195228,9.578,2.58069370250543,5.1
2011,5.19888222323388,18.0778612921893,9.576,4.23940149625938,4.9
2012,1.51202436704637,18.0086571547278,10.031,3.56037151702789,4.7
2013,0.745031977271424,18.3308014321931,10.293,0.991982606332409,4.5
2014,3.99831832124629,18.2380268801328,8.971,0.0538213132399892,4.3
2015,4.50138467634895,17.9050312672003,7.475,-0.874125874125848,4.2
2016,3.07547528252388,17.8215503011855,6.141,-0.664767331433944,4.1
2017,5.13933542172569,17.5668407420539,4.867,2.07593553673849,4.0
2018,6.24607110540019,17.4696531502565,3.835,1.81295156542687,3.9
2019,4.60600727341085,17.8183081676231,3.267,2.22747880938301,3.8
2020,-0.861202002378917,18.8371621590167,3.155,3.37446972618589,3.8
2021,8.47171799983406,18.523151073936,3.268,5.05502704719269,3.8
2022,5.7122759744731,18.1191286260219,2.811,14.4294507575758,3.7
2023,0.616853101336787,18.9482308008084,2.743,11.5289127961105,3.7
2024,3.29686599516224,20.7735729461212,2.807,3.78426007512869,
