Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,1.04702831152971,9.59440121459466,0.2,6.49030964005719,8.0
1982,-1.8843770974197,9.83680038251071,0.4,5.65510182392342,7.8
1983,0.208475012825431,10.1165877018089,0.9,2.94979443545724,7.6
1984,2.63920461356098,9.91598891992841,1.1,2.93145669136624,7.4
1985,3.21694497988854,10.0235267386124,1.0,3.43539935298269,7.3
1986,1.32994597417265,10.1637283771999,0.8,0.750309839410788,7.2
1987,0.949403324176217,10.1127512832114,0.8,1.44032188041722,7.1
1988,2.52134716847148,10.3017075138891,0.7,1.87246859731873,7.0
1989,3.49064317061195,10.725963142648,0.6,3.15526979710909,6.8
1990,2.61546610719903,10.8749824420454,2.07,5.4039590921894,6.6
1991,-2.14648986937067,11.4594732113828,1.818,5.85959663468669,6.4
1992,-1.13971907473382,11.8286569176593,2.344,4.03703020778739,6.1
1993,-1.03142243029649,11.8399273282628,3.551,3.29262180313611,5.8
1994,0.465686525977333,11.8569071032063,3.58,0.852116995120703,5.5
1995,-0.188350817628518,11.8081944965479,3.094,1.79982776867144,5.2
1996,0.0285406433398379,11.8958289485891,3.684,0.811634064628204,5.0
1997,2.01528322095787,11.6300815887786,4.127,0.520225422736652,4.9
1998,2.72428479200173,11.33429094214,3.568,0.0179384378439169,4.8
1999,1.17900570197709,11.3520008625821,3.053,0.80644438095945,4.7
2000,3.37615748239699,11.1598909444037,2.658,1.5585291967901,4.7
2001,0.934949672470367,11.1637674855913,2.49,0.989020329832542,4.6
2002,-0.826280599815533,11.542897557961,2.924,0.642711506543279,4.5
2003,-0.771333118455232,11.7348935607647,4.117,0.638272930887198,4.5
2004,1.99813197598502,11.5149095992384,4.316,0.802908730955232,4.4
2005,2.09358672785885,11.2482518062864,4.437,1.17195420333702,4.3
2006,3.42255062788115,10.7427651651168,3.995,1.05950928324802,4.2
2007,2.99182197798172,10.4244100328755,3.641,0.73235060312225,4.1
2008,1.50995075456851,10.5706989010013,3.35,2.42604117060157,4.0
2009,-3.51055875649962,11.3846246387676,4.109,-0.480481936423277,4.0
2010,2.17363798688378,11.1836121982143,4.808,0.688238707220029,3.9
2011,0.687339980952387,11.2755715577404,4.409,0.231349207650933,3.9
2012,0.110596623356798,11.3149273831192,4.491,-0.692552018105286,3.8
2013,0.628360626093993,11.4125791729509,4.747,-0.217323155115691,3.8
2014,1.10869373261926,11.4816364557243,4.826,-0.0132025387514989,3.8
2015,0.494129645915152,11.5375670168373,4.801,-1.14390867228183,3.7
2016,0.960131696221239,11.5149617444437,4.918,-0.434618664285838,3.7
2017,0.421326259922779,11.5093914812255,4.797,0.533787839825897,3.6
2018,2.10552471989985,11.2649207517523,4.713,0.936335464113563,3.6
2019,0.423089633793808,11.3549037641088,4.394,0.362886179940615,3.5
2020,-2.85415823647342,12.1264545910032,4.817,-0.725874933313387,3.5
2021,4.75464519304134,11.9159806875632,5.013,0.581814168489858,3.5
2022,2.1924092887961,11.2347528038153,4.122,2.8350279864446,3.5
2023,-0.574124109707469,11.2574218352381,4.043,2.13540088016377,3.5
2024,-0.334913230639557,,4.343,1.06234041976597,
