Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-3.11509572447844,10.9340562156935,,,140.1
1982,-0.817728941415822,11.3122173600732,,,140.7
1983,-6.67109077586078,11.2356279641363,,,142.2
1984,-19.2433493449205,10.2114328542879,,,144.2
1985,4.56326937920227,10.8312734846963,,,146.1
1986,3.20101161942344,11.298149279754,,,147.7
1987,-2.8945708827687,11.2203848162935,,,148.5
1988,3.68166854460942,15.5035328681413,,,148.7
1989,-2.07152216557793,15.7054509364627,,,148.1
1990,-4.30134942960251,20.9351175719525,,,146.6
1991,-3.47795488612833,19.6414901515299,,,144.6
1992,-1.13103705292642,19.8632710853858,,,141.7
1993,-2.79968693637561,21.4622374054694,,,138.0
1994,-1.36907813994121,19.5687339535826,,,133.4
1995,-0.878404477406505,19.2600871741953,,,128.4
1996,-3.19125592898469,19.8117339016036,,,123.5
1997,-1.78818258744471,20.5425262176753,,,119.1
1998,6.31303577624729,19.9443416650796,,,115.0
1999,-3.59420117545913,21.9766667712373,,,111.3
2000,-4.57504226731116,20.7120131887789,,,107.7
2001,3.56959177749576,19.1489721277572,1.47,,103.6
2002,1.27795509678579,18.6446643237149,,,99.0
2003,-1.40492633289823,18.4368006692338,,,94.1
2004,-3.18333778722413,19.4702232094906,,,89.3
2005,3.50589535528762,17.7795695976877,3.1,,84.8
2006,2.12703436992842,16.9059240314788,,,80.7
2007,-0.585038841788489,17.2125938565558,,,77.2
2008,3.81608288917157,17.1426851321001,,,74.5
2009,-1.75785643451498,18.3468416636805,,,72.3
2010,4.60766589552573,15.4806842903938,,,70.9
2011,-1.38136228282855,16.3864510922319,0.316,2.94238514013314,69.9
2012,6.45537638540985,15.1011981520766,2.177,0.455089820359304,69.4
2013,1.43045373805732,15.2962875130716,,2.29723114955315,69.2
2014,2.77949866185601,17.9391046614083,0.524,-0.930287259984459,69.1
2015,0.604320140159473,16.4975609653854,,-0.576090369833122,69.3
2016,1.92620628769158,15.2699976502753,,1.65388922387806,69.3
2017,1.33285572403285,15.4619253267481,7.769,2.79637318871282,69.4
2018,3.57478885227313,15.1748924943314,,2.9676036600445,69.4
2019,2.43270218960372,15.6551048903491,0.531,-2.48979265070854,69.5
2020,0.189464640804786,15.7621549642209,,2.89819376026277,69.4
2021,-1.86257596023195,17.3385320753636,,3.83786802840501,69.0
2022,8.3198637261773,,0.403,4.22621791916397,68.3
2023,-1.62761880925538,13.4392076221623,,3.70097316425831,67.4
2024,4.92199441423647,11.7989701029599,,9.07151997725012,
