Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,5.82899974667717,7.03848835125417,,11.1448567278443,140.0
1982,1.38792612305454,8.51297330613072,,11.6985465924139,136.1
1983,-5.25126113340109,10.1184834123223,,12.3772380782713,132.0
1984,7.1381623325468,9.25107916542197,,2.84578495716266,127.9
1985,3.7614916801796,9.38264671789808,,8.05264126619629,123.8
1986,2.28081213319082,9.08944081544756,,18.9989495502395,119.5
1987,-0.435088375434745,9.07710134034824,,10.750328044985,114.9
1988,5.45398866703283,8.96549033885523,,8.98300338208989,110.4
1989,2.03508410331588,10.0225162150355,,8.84688691232552,105.8
1990,2.13356922780787,8.66306954436451,,8.2397003745321,101.2
1991,3.65047375085233,8.95388567135968,,15.5574529276948,96.6
1992,1.21094958738936,7.79756198498635,,17.149523624344,92.1
1993,1.05282878357509,8.48123313714552,,7.50539419087105,87.8
1994,5.53859144431293,8.02270263760087,,8.34928672883386,83.6
1995,1.01279328094282,9.24694878521729,,7.62296950698163,79.7
1996,3.02911523214613,9.24740772880484,4.5,9.22046662376986,75.9
1997,2.88786824199163,8.90760856003109,,4.00998860523183,72.2
1998,1.01136751517303,9.31210423972477,,11.2444677818614,68.6
1999,2.48732085355503,8.92566864306681,1.85,7.4511126095755,65.1
2000,4.37721035459148,8.9499536217219,,2.47882020709132,61.8
2001,3.11851050390348,8.10498230631968,,2.68830373545629,58.8
2002,-1.39074360828988,8.39843027317861,,3.02939948714896,55.9
2003,2.48926345447566,8.66503735034973,,5.70700931874737,53.3
2004,3.36324782625996,8.64407758561264,,2.84181131248978,50.9
2005,2.32754534491777,8.89920802426825,,6.83633265892875,48.8
2006,2.36866119233534,8.68298261385388,,6.92033580707587,46.9
2007,2.55045520091535,9.19847711063206,,2.26921924439073,45.1
2008,5.31231494291112,9.88931635562944,1.378,9.90783005306479,43.4
2009,3.82909610583356,10.7791174899218,,11.0948237386987,41.8
2010,4.16886489216166,9.99258870498519,,9.32650410745394,40.2
2011,2.96035780817019,8.19727848201115,,9.22707546125951,38.7
2012,4.40244630730626,7.89638625509625,,9.45980980357135,37.1
2013,3.31847430980025,7.53433761044771,,9.04016311917636,35.6
2014,5.69591211662627,8.00114144403982,,8.36415469659563,34.1
2015,3.4108030002933,8.81199699710941,3.1,7.86890895590899,32.6
2016,-0.0405110299060141,7.92601848392004,,8.79034332004633,31.2
2017,8.76020605401564,8.51853832194441,10.66,3.62709610696607,29.9
2018,7.36009731523734,8.06153627743491,,4.0611633875107,28.5
2019,5.40192160337149,8.11709521231421,,5.56868547784929,27.3
2020,-4.23182776858643,9.0677320720387,,5.05236655289212,26.1
2021,3.02971971240495,8.25401086967028,,4.14968003360264,25.1
2022,4.77665725235042,8.41256130684511,,7.6507917679853,24.2
2023,2.05405906860061,6.62485343600964,,7.11475951738199,23.3
2024,3.81766783822374,7.43909718236692,,,
