Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-0.822285283020037,21.7147919802293,10.4,11.8766265142296,11.4
1982,2.03145559811702,21.5846377716119,10.9,8.59886383332187,10.8
1983,4.18632130401275,21.3590722629342,11.088,4.60930327269778,10.3
1984,2.10738020537953,21.0614176269506,10.901,4.96071097821928,10.0
1985,3.91131918640228,20.2757729160055,11.48,6.07139434015119,9.7
1986,2.91171032119884,20.2482928802786,11.508,3.42760940369314,9.4
1987,5.16887218599405,19.5419576063952,11.017,4.14892232052945,9.1
1988,5.49788056226355,18.7633168579028,9.004,4.15535171583102,8.8
1989,2.3109288263464,18.3407039921484,7.405,5.76024909185262,8.3
1990,0.433081124350878,18.5427637723272,6.969,8.06346090938832,7.9
1991,-1.40848580773644,19.3976855267097,8.55,7.46178295746934,7.3
1992,0.129933053750108,19.8755904012378,9.772,4.5915492957746,6.9
1993,2.24441054347209,19.1850113178115,10.346,2.55857796929706,6.5
1994,3.58196752336757,18.8330325176195,9.648,2.21901260504204,6.3
1995,2.26078359046697,17.0415979432878,8.694,2.69749518304432,6.1
1996,2.32112531435047,16.601226602842,8.189,2.85178236397749,5.9
1997,4.65475908470627,16.0427100759908,7.072,2.20114313510882,5.8
1998,3.10177519830457,16.0397435756199,6.198,1.82056163731556,5.7
1999,2.71529291800066,16.4530389705995,6.042,1.7529508005142,5.6
2000,3.96948584831974,16.6408964053665,5.558,1.18295624210409,5.5
2001,2.1786590068052,17.2634986279976,4.696,1.53234960272418,5.5
2002,1.36563283922642,18.1387381141628,5.037,1.52040245947455,5.4
2003,2.6731433331564,18.8381622049472,4.807,1.37650038542013,5.3
2004,1.87663236831716,19.4000319059576,4.594,1.39039756680422,5.2
2005,2.02970275919225,19.5974402841396,4.884,2.0891364902507,5.1
2006,1.63090512948116,19.7937824974627,5.472,2.45566166439291,5.0
2007,1.82887791128532,19.6826827273981,5.399,2.38656150773327,4.9
2008,-1.0307904601615,20.3799573293173,5.748,3.52140856342538,4.8
2009,-5.33927352919615,21.9893181956118,7.683,1.9617317356011,4.6
2010,1.43505257035225,21.529660508544,7.973,2.49265472467066,4.4
2011,0.351039954761518,20.8962522329618,8.195,3.85611244682819,4.3
2012,0.788536354838072,20.7376372383973,8.279,2.57323479654526,4.1
2013,1.12060990188769,20.1291035337587,7.752,2.29166666666667,4.0
2014,2.42650639164816,19.8662130861835,6.398,1.45112016293279,3.9
2015,1.48787871622346,19.5485300693835,5.552,0.36804684232537,3.9
2016,1.11543382483343,19.21828438301,4.909,1.00841736811403,3.8
2017,2.09782790191247,18.6593209449109,4.501,2.55775577557753,3.8
2018,0.911082995353411,18.5412934232339,4.145,2.29283990345937,3.8
2019,1.10286255995673,19.0961094864142,3.657,1.73810460086515,3.8
2020,-10.4487894118636,22.6109420267119,4.518,0.989486703772449,3.9
2021,8.18692919398063,22.259385665529,4.864,2.5183710961421,3.9
2022,3.87760016588989,20.8275082448421,3.768,7.92204883147907,3.9
2023,-0.904567615373168,20.5473252470783,4.025,6.79396706793964,4.0
2024,0.0287022723394443,,4.361,3.27157294635921,
