Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,,,,,13.8
1982,,,,,13.2
1983,,,,,12.8
1984,,,,,12.4
1985,,,,,12.2
1986,,,,,11.9
1987,,,,,11.6
1988,,,,,11.1
1989,,,,,10.7
1990,,21.7405721839044,0.7,,10.3
1991,-11.4025060254434,21.3948800244071,2.27,,9.9
1992,-0.608213629619769,20.4112133651643,2.6,11.086500072223,9.4
1993,-0.0420531080889361,20.7676705142328,4.349,20.8130295438428,8.6
1994,2.87214353749437,21.0540159916866,4.284,10.039429835143,7.9
1995,6.28655461872729,20.0544168261703,4.082,8.99052361478444,7.1
1996,4.28988759442122,19.3347010359913,3.852,8.75877472878111,6.4
1997,-0.48866001797569,19.9388828721216,4.674,8.59615666715564,5.7
1998,-0.298733210762791,18.8941409499079,6.455,10.6983655274889,5.2
1999,1.4819978336992,19.757726786561,8.702,2.1354484441733,4.8
2000,4.3027395227283,19.4170938033921,8.764,3.77538829151735,4.5
2001,3.30462712952885,19.3811560078933,8.128,4.66267556988253,4.2
2002,1.7094695893478,20.8524714305893,7.28,1.90298097019032,4.1
2003,3.33040637361914,21.8439804927084,7.777,0.118739205526788,3.9
2004,4.70446820099657,20.5929702825042,8.298,2.76010781671157,3.7
2005,6.22798628216121,20.2989636894468,7.927,1.8570978910922,3.5
2006,6.33483268224242,19.9326846921976,7.141,2.53399258343634,3.3
2007,4.87504670244317,19.135597434962,5.316,2.85312437211175,3.2
2008,1.76470872925512,19.1552133910447,4.392,6.35866380152373,3.0
2009,-5.33917399896316,20.7176267676761,6.662,1.01937735329231,2.8
2010,2.41582948883936,20.3296245529329,7.281,1.47272727272724,2.7
2011,1.56218619113156,19.6370766392657,6.712,1.91721913635551,2.6
2012,-0.909418387644408,19.3133426541368,6.979,3.28762306610406,2.6
2013,-0.0749629946207335,19.5991807169614,6.953,1.43829787234044,2.5
2014,2.13762755318902,19.1899663567148,6.108,0.343988589646766,2.5
2015,4.75262406436026,18.807763768664,5.048,0.309364548495,2.6
2016,2.3840542545404,18.7814653223292,3.952,0.683504209385646,2.6
2017,4.8945501951199,18.5098151426127,2.893,2.45053398460141,2.6
2018,2.48698770067625,19.1749183174686,2.246,2.14949494949498,2.5
2019,3.15874802851988,19.2646329881001,2.015,2.84787595918044,2.4
2020,-5.53491969820153,21.3198902324822,2.55,3.16129528497808,2.4
2021,5.93106968937249,20.7709874590881,2.803,3.83984491500143,2.3
2022,1.24409473190281,19.4414735473211,2.224,15.1001651468372,2.2
2023,-1.82088403792349,19.6584563317218,2.579,10.6612601372426,2.1
2024,0.951989479641853,,2.603,2.43531202435312,
