Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-6.3279085914748,,,,
1982,-3.70311221132624,,,,
1983,-7.37449593986707,,,,
1984,-2.19062622584663,,,,
1985,0.771710903362361,,,,
1986,-0.22455289243797,,,,
1987,1.09628793672339,,,,
1988,1.08914453997708,,,,
1989,-1.30001199524436,,,,
1990,5.51507659532844,,,,104.914365307894
1991,-10.4594400134065,,,,106.777787447855
1992,-0.514629163832907,,,,105.977948090817
1993,-3.54014058181542,,,,102.461818588917
1994,-3.23109313194732,,,,101.197170819488
1995,-0.113978301466915,,,,100.221539876047
1996,2.82422838216176,,,,98.9156317666133
1997,3.53590197431298,,,,97.2637514176286
1998,4.00951368490905,,,,96.4947037188338
1999,1.30036504199424,,,,92.9142575671378
2000,2.61923646205229,,,,90.2157633697868
2001,1.41990930923264,,,,87.3162279852982
2002,2.84731096237107,,,,84.2406659780374
2003,-3.59664921979252,,,,81.1692633449643
2004,8.79148659995977,,,,78.2903266538427
2005,2.94845925084728,,,,75.3125779431962
2006,3.20982522589006,,,,72.2925909642189
2007,3.19895424366796,,,,69.7370079453067
2008,3.37013190751262,,,,67.4038379756145
2009,1.75664033262153,,,,66.2768579661118
2010,3.5175865091196,,,,63.766995322238
2011,1.32107218546207,,,6.42939681072337,63.9413567476982
2012,1.19741323226457,,,6.44121280934116,60.437904868291
2013,2.77564778108564,,,4.76841247712007,58.679784521772
2014,2.23656641162174,,,3.53436856147326,58.1058315241343
2015,0.212568568720272,,,3.55075967356746,57.0223617036034
2016,-0.406014347460044,,,4.66466235810214,55.9338259946456
2017,-1.14872808257869,,,4.97595150553836,54.9964859347697
2018,-0.171490932148259,,,2.9676036600445,52.5555184092646
2019,0.57937946085957,,,2.45280214062729,51.2817838109435
2020,-5.10438218027673,,,3.48393567493207,49.7186076410923
2021,0.535952826068623,,,4.25936417542868,48.6301223757596
2022,1.69496454846998,,,8.06408196804895,48.4289891841862
2023,-0.278111060263456,,,7.10220928557054,45.9338672007582
2024,0.514879688779232,,,4.07856834812022,
