Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-8.53575604637894,,,,
1982,-3.00401626616004,,,,
1983,-6.83049639446737,,,,
1984,-3.44700762591536,,,,
1985,1.8576156983837,,,,
1986,-2.39279325048327,,,,
1987,-0.831673109220333,,,,
1988,1.33578296180549,,,,
1989,-1.25637065352855,,,,
1990,2.36411665541689,,,,97.6792358083557
1991,-8.0867073555781,,,,99.5856060711734
1992,-2.29028346616784,,,,98.839766856858
1993,-4.54660078389483,,,,95.4060169128175
1994,-6.07708418949665,,,,94.1816262923603
1995,-2.92848869400612,,,,93.3487314346685
1996,1.08379279322163,,,,92.0039116552147
1997,2.28032349052474,,,,90.3381713512205
1998,2.55578962085646,,,,89.7027544946524
1999,0.698407007547615,,,,86.4084145839055
2000,3.04732384866098,,,,84.178849610985
2001,1.77498906839071,,,,81.8621003611946
2002,2.26121075395702,,,,79.3387060759909
2003,-1.38141492208256,,,,76.9629576603422
2004,8.64780504545726,,,,74.7804517715081
2005,3.33784919235545,,,,72.4166565931262
2006,3.28167049523572,,,,69.7541880035516
2007,3.52098762930832,,,,67.4886394870902
2008,2.54836837146817,,,,65.7981891228558
2009,0.488536448788864,,,,64.5523111622916
2010,4.42616907320441,,,,62.3629678098493
2011,-2.35458135674406,,,5.03378120470463,62.6323439057374
2012,3.05098133069149,,,5.47829594346121,59.136271592324
2013,1.0201747199708,,,4.44648435335714,57.5271972965154
2014,-0.0078885344063053,,,2.43294141599223,57.1974564829155
2015,-1.39649854930731,,,3.16909796750827,56.3293940413087
2016,-0.0818528610712548,,,3.78722687618845,55.4658366443468
2017,0.32325390646082,,,4.25103775087231,54.7335350981898
2018,0.523240519871536,,,3.21453925489093,52.3495271634906
2019,0.0862238486017901,,,2.37758732789784,51.0904174534603
2020,-7.11051082000364,,,2.9308718405117,49.4971960235411
2021,0.223556596159398,,,4.37147715792633,48.4897828488366
2022,-0.663208703411172,,,7.00530945399787,48.5154059942791
2023,-0.0293638863983006,,,7.11459205344453,45.9686669748043
2024,-0.670309092422613,,,4.42622607851949,
