Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,2.05885058584063,,,,27.0
1982,3.75909908912337,,,,25.9
1983,3.01589624320235,,,,24.9
1984,2.97198524446046,,,,23.8
1985,5.30376510555253,,,,22.8
1986,6.44228583808339,,,,21.9
1987,8.27409896955282,,,,20.9
1988,2.1477328986426,,,,20.1
1989,2.91661783057491,,,,19.2
1990,3.14269241499387,,,,18.4
1991,0.544631077893825,,13.91,,17.7
1992,-1.64061570247593,,,,17.0
1993,-2.70574496205592,,,,16.3
1994,0.948143796818869,,26.93,,15.7
1995,1.4107174227084,,,,15.1
1996,3.72423125640337,,16.89,,14.6
1997,4.30836321717575,,,,14.2
1998,10.998703794283,,15.24,,13.9
1999,6.17920960237524,,,,13.6
2000,4.18122183760816,,,,13.3
2001,-2.51021033342408,,,,13.1
2002,3.0394289508191,,,1.06721547992874,13.0
2003,8.98141669840049,,,2.15492809908679,12.9
2004,-1.04641274220963,,,2.31291678226111,12.9
2005,12.851921344972,,,3.475806937554,13.0
2006,-4.34487991607801,,,4.25195321977967,13.0
2007,5.7518527541441,,,3.85882922469652,13.2
2008,0.607094088064969,,,8.0332732765034,13.3
2009,-6.91378690534548,,,-0.308654779585639,13.6
2010,-0.807153746059768,,,3.43650905943351,13.9
2011,0.321541246692931,,,3.03347280334741,14.2
2012,-1.76486904539074,,,2.41077704021857,14.6
2013,1.70896295471954,,24.2,-0.0439997864828081,15.0
2014,6.73549593358203,,24.5,-0.98360305555495,15.4
2015,5.9402683055354,,22.9,-0.515448031435303,15.8
2016,3.33052048330798,,,1.65038994431567,16.1
2017,4.16002295455056,,,0.908458255874258,16.4
2018,4.13321655238465,,13.658,0.804102313277022,16.6
2019,0.424779227477273,,9.788,0.598149764736098,16.8
2020,-14.0234896211443,,12.974,-0.740732597045526,17.0
2021,4.37616462446699,,13.035,1.21951193916835,17.0
2022,7.11420099513016,,,2.58053925907924,16.9
2023,4.52955640271702,,6.34,2.6961226981456,16.7
2024,3.58158709945147,,,1.08615365134744,
