Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,16.3259296889596,28.4874824130003,,,
1982,2.56152196118961,29.43803758253,,,
1983,-4.92031162411782,25.4530267104769,,,
1984,7.38932318959114,15.4311542549306,,,
1985,2.52131358114698,17.9302229494854,,,132.0
1986,-2.36319832198365,13.2433774203701,,,130.1
1987,1.26401277309395,10.6981200884971,,,128.3
1988,2.91240714696819,9.63779383172212,,,126.6
1989,4.35771565563357,11.2285588674331,,,125.0
1990,4.36956798137795,10.2911210855004,,,123.3
1991,2.88417399037313,10.6172027690258,,,121.4
1992,-1.83295371146548,8.97817959200564,,,119.4
1993,-1.21630081950958,7.0527732923595,,,117.3
1994,0.0543794271908382,7.12393664316259,,,115.2
1995,1.79752507182782,6.40764792114007,,,112.9
1996,9.29819236395304,6.55856469134535,,,110.5
1997,4.48886786202216,10.1379271445328,,,107.9
1998,-23.8778523409397,11.0979287805465,,,105.5
1999,14.6207205646875,13.3802218068496,,,102.9
2000,-0.908641384543557,16.9579317378333,,,100.3
2001,2.58170548418317,16.2012686285423,,,97.5
2002,1.40014043705072,14.9282616635665,,,94.5
2003,-2.51633136885211,15.7612875345272,,,91.5
2004,-1.13385031185746,15.323058624102,,,88.3
2005,4.08995783100083,15.753997128911,,,85.0
2006,0.220591080099751,15.9539308174628,,,81.5
2007,0.0376503174978779,16.3952702095607,,,78.0
2008,1.92082759963192,14.2402170796284,,,74.5
2009,-0.124226604498276,16.9575384040859,,,71.1
2010,2.91052833964689,16.3830595159343,,,67.8
2011,5.28027330014127,15.8359370374465,,5.04610226320201,64.6
2012,-4.29238918450449,15.3241812644952,,2.13054580274496,61.8
2013,0.543365078897963,15.1049350147196,,1.20712555668413,59.4
2014,-1.65358336592615,17.420044053081,,-1.509244605705,57.2
2015,3.4407197814937,16.4379138210165,,1.47672048910486,55.3
2016,2.81765698941554,16.5063333685714,,1.50312055861089,53.4
2017,2.14454305364472,16.7287795836931,,1.69111461822294,51.7
2018,1.32710524004433,16.6439614567477,3.127,0.38132470279102,50.0
2019,3.12319463002974,18.7913093156164,1.799,0.246600268147865,48.3
2020,-0.182995607235341,19.7057479459584,,1.14000939393216,47.0
2021,2.90724446638373,18.7024428218539,,2.24248879577664,45.7
2022,3.24389244837219,19.0484341108925,2.666,9.39075933985203,44.3
2023,2.14432026381822,16.0903815426069,,7.10220928557054,43.1
2024,2.52743179016426,17.7807745764517,,3.76555825770116,
