Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,4.51854466481316,4.39132011605416,,,129.4
1982,-0.629252594549101,4.43233517127319,,,126.1
1983,1.13444624118337,4.3091271083747,,,122.6
1984,2.14633009039818,4.34462740554859,2.04,,119.1
1985,0.828029751172664,4.03063329644585,2.02,,115.4
1986,1.75594933819035,4.20118152968138,0.96,,111.6
1987,1.4749596769563,4.14317368059806,,,107.7
1988,0.260566560580443,4.16537536251982,,,103.8
1989,0.752490665566441,4.15394423380197,0.92,,99.9
1990,3.54080541439843,4.05325016763114,,,96.2
1991,1.52679628840617,4.13633163394744,2.2,,92.5
1992,3.47383819956345,4.45122187024089,,,88.9
1993,2.7790785666494,4.95383869591304,,,85.2
1994,1.98156571211732,4.88315945317799,,,81.5
1995,3.18589383291992,4.62988612520877,,,77.8
1996,2.62954460746047,4.72749921814699,2.51,,74.2
1997,2.57102378007102,4.90298208959861,,,70.5
1998,3.20995244419584,5.12567978040796,,,66.9
1999,2.70069249240193,5.03961520253427,,,63.3
2000,3.38671358983686,4.97312138319291,3.27,,59.8
2001,3.34027882244948,4.84565983723317,,,56.6
2002,2.24286058481829,5.02264856478482,,,53.6
2003,3.22632477639362,5.12829861719188,4.32,,50.9
2004,3.81635685042457,5.17438311061483,,,48.4
2005,5.20131368672413,5.18022516467283,4.25,,46.0
2006,5.44042881455881,5.44007855680545,3.591,,43.9
2007,5.91320275589507,5.35945621469055,,,41.9
2008,4.96057170242533,5.17827687820651,,,40.1
2009,4.07076421640669,5.09374516609514,5.0,,38.4
2010,4.65046297355514,5.07532583559895,3.379,,36.9
2011,5.501503282369,5.0974466876342,2.504,11.3951651552399,35.4
2012,5.50548020192592,5.03934251857421,,6.21750422069283,34.1
2013,5.02341839695075,5.11613164192944,4.426,7.53040640913172,32.7
2014,5.09905460197942,5.33752075651661,,6.99163889220849,31.4
2015,5.60449539732434,5.40424038147983,,6.19428022984985,30.0
2016,6.16181560014782,5.86529831496558,4.35,5.51352572692994,28.6
2017,5.68710307010265,6.02233215987973,4.372,5.70207015717244,27.4
2018,6.44197494702485,5.95916693091491,,5.54362139486472,26.3
2019,6.97264399779152,6.2381894055709,,5.59199639930633,25.4
2020,2.58647816564581,5.97120729189186,,5.69107474746208,24.9
2021,6.07069417020969,5.88274868783073,,5.54565430773475,24.5
2022,6.00847462887278,5.69899955596024,4.593,7.69695437176898,24.4
2023,4.4907040939439,5.66516962733289,3.352,9.88350303779208,24.4
2024,2.96499837954917,5.90807456126884,,10.4657482763412,
