Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-3.73197304110528,10.4876761607461,,,
1982,-4.18718041027624,10.9322603945435,,,
1983,-5.39714584400403,12.4364939666533,,,
1984,-0.645451604808073,13.7343924580157,,,
1985,-0.897101011481922,12.6636202091633,,,
1986,-1.00680528409335,16.5651012313233,,,
1987,0.0116319887540044,18.4424292263901,,,
1988,1.50777282730488,18.0068997038847,,,
1989,-0.514768334931944,17.7401866527035,,,
1990,-0.469686900583852,18.2239170883549,,,102.374097826193
1991,-2.30583820337085,18.3609843067418,,,103.958762217712
1992,-3.08517896446676,20.5339247483802,,,103.422705702743
1993,-3.59850262522868,19.9997372864131,,,100.370370926698
1994,-1.63939559752249,18.6816969393283,,,100.576885186948
1995,0.588241053310242,15.3878450304591,,,98.1669313178404
1996,2.34455240201052,14.1804353081904,,,96.8792454896798
1997,1.37095881324495,13.9447803720055,,,95.3122696000839
1998,-0.180474731659714,13.3214793112842,,,94.4045555539777
1999,-0.498658447343473,18.2955959952748,,,91.0106302709542
2000,0.754168197978217,17.1593966660038,,,88.4584247331351
2001,1.44978314540354,17.0527876124939,,,85.6681410434689
2002,3.53858354772511,15.8725460808411,,,82.6072391698416
2003,1.30893293338168,17.337532040539,,,79.6054487777858
2004,3.79330314891413,17.0724556366491,,,76.7805896444924
2005,3.19469490009847,15.9450996668058,,,73.8468115856058
2006,3.18357898342816,14.8185384739591,,,70.8946463760397
2007,3.2757972150758,14.9208447690248,,,68.3349212795159
2008,2.32219264074291,14.5653035902778,,10.7156661309681,65.9297335433365
2009,0.332193914575555,15.9034812172726,,7.23809523809527,64.7191502934068
2010,3.13213058184955,15.6301404280536,,4.28836623862318,62.2659926410538
2011,1.63074592225563,16.3119868887666,,5.04610226320201,62.2035668538863
2012,0.498780272628679,15.9215279591878,,6.575899707577,58.868047115909
2013,2.25613343225011,15.6835630215264,,4.88516387595465,57.1069304418804
2014,1.98923056249676,14.9179461182421,,4.4022530924343,56.3967220187974
2015,0.227571670189676,14.8000094462429,,3.55075967356746,55.2106447453952
2016,-1.38523306035559,15.3490480676739,,5.43051966119157,54.0253732823717
2017,-0.154037046663717,16.1357057699425,,5.19795180719177,53.0002326831677
2018,0.0845981671924108,15.2669925309202,,4.09297819300639,50.6432085680392
2019,0.0539480052962347,14.720960913377,,2.83514555687505,49.3592659458161
2020,-4.48421200709723,15.466903055397,,3.48393567493207,47.8405809228252
2021,1.70511279034911,15.4748714256364,,4.61874544887136,46.7775335569482
2022,1.20192722562282,15.0208200994836,,8.83128161964115,46.5056199745582
2023,0.0757344683570977,15.3676721144526,,6.69759990789842,44.209453036333
2024,0.93246147374775,17.1697301635291,,4.21492822110782,
