Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,3.50462183380769,10.1640569957871,3.82,,126.2
1982,2.60648813605926,10.3412214376278,3.82,,125.2
1983,3.14476107183957,11.4180802278896,4.3,,124.1
1984,1.82241302270991,12.0868885808071,4.16,,122.7
1985,4.23568398580987,12.09894166559,3.97,,121.2
1986,1.99470584181627,12.7614997706654,3.97,,119.6
1987,2.88408948028645,13.5344702600445,3.05,,118.0
1988,4.06760070882835,15.5101726560545,2.16,,116.3
1989,1.58506250480809,16.7849092881409,2.03,,114.5
1990,1.02421181151411,15.1367556017165,1.97,,112.7
1991,1.64455814439934,14.2636684303351,5.85,,110.8
1992,4.66648101392903,12.8420774567953,5.18,,108.7
1993,-1.02474092628785,13.0199928594269,4.28,,106.5
1994,0.779593544127223,12.0210006121682,4.26,,104.2
1995,1.97228554754696,11.7435241130122,5.03,,101.7
1996,1.83880828653224,12.645100187579,4.79,,99.1
1997,-1.80254112696187,11.8935705131795,5.81,,96.4
1998,-0.242732275330027,11.2641056207369,5.7,,93.9
1999,0.876623662652293,10.360099905424,5.35,,91.4
2000,1.35619796881565,9.91602763312804,7.16,,89.1
2001,0.793239199866164,8.65570044572585,6.88,,87.0
2002,0.110981031379026,9.62857319076679,7.83,,85.0
2003,2.94922564327645,9.7312174079688,7.49,,83.4
2004,5.20245589475688,9.68678523398956,7.4,,81.8
2005,4.7286345998931,9.16095768433827,7.05,,80.4
2006,3.55533116774782,11.5685911639419,0.582,,79.0
2007,1.72148373910261,10.4024928686559,0.398,,77.7
2008,-0.577212099008804,10.58209529436,0.423,,76.3
2009,0.87615081009595,11.5288210157283,0.535,,74.8
2010,-0.97547471765489,10.9187548907423,0.653,12.9388705634889,73.2
2011,0.408754534144464,10.2265876335199,0.796,11.9160927116277,71.6
2012,1.08227196914481,10.0992931187051,3.667,9.68235186055679,69.8
2013,2.68232501000951,10.2598043429667,2.954,7.69215611899569,67.9
2014,2.56600413102157,10.0273769947252,1.827,7.18938402847027,66.0
2015,2.76648640710329,9.78896217933175,3.566,2.52932817254228,64.1
2016,5.19506859858923,10.6089550735839,2.285,3.7651191635658,62.2
2017,2.96623678403046,10.7537396161104,,4.08537368032612,60.3
2018,4.44201942237108,10.9936267499563,4.083,5.07805725868913,58.5
2019,0.778096107046181,10.7497525397816,4.83,10.5783618004555,56.8
2020,-3.03889328268374,11.7888005549132,6.74,9.73999313898157,55.1
2021,4.52304565172781,10.9295676776143,6.338,9.49621056124947,53.4
2022,2.96250287218002,10.4918852190112,,19.8738599646655,51.8
2023,-1.57609898748677,10.3075643795423,,30.7681280657005,50.1
2024,1.68805746216091,8.49890570638331,,12.6325318530452,
