Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,6.44139123488597,,,,49.8
1982,-5.49319732042387,,,,49.2
1983,-1.03232864959415,73.8315769522451,,,48.7
1984,-6.70250495147894,,,,48.2
1985,13.262306588429,,,,47.4
1986,4.98453718985267,,,,46.4
1987,-1.55099889726412,,,,45.3
1988,0.169399590686695,,,,44.0
1989,1.53293480509349,,,,42.8
1990,1.8026225276994,,,,41.8
1991,5.47647392531954,,,,40.8
1992,1.97163978549624,,,,40.0
1993,5.85797077537788,,,,39.3
1994,-2.36652800656665,,,,38.6
1995,5.8931575163099,,,,38.0
1996,-3.60213903474379,,,,37.2
1997,-6.36625567066758,,,,36.2
1998,2.56794173919015,,,,35.3
1999,1.09939850035707,,,,34.3
2000,4.49332739673332,,,2.15851810619413,33.4
2001,1.87573397271332,,,0.502497351294099,32.7
2002,0.472782027874132,,,-0.11144242643296,33.9
2003,1.7195635668388,,,0.126643348208908,31.8
2004,-2.76841621564175,,,2.27669698247305,31.6
2005,2.51172209749141,,,4.25769978210942,31.5
2006,0.53526598858366,,,4.6373700858563,31.6
2007,-1.07771169841627,,,3.306342780027,31.5
2008,-1.56279985883866,,,8.42372566246186,31.2
2009,2.00985446912468,,,6.39360257735201,30.8
2010,2.65591372014788,,,3.31370963136216,30.3
2011,3.03719037609484,,,5.08259403890364,29.7
2012,-2.04145661273196,,,5.01850353045627,28.9
2013,-3.88555550672287,,,1.75232737350738,28.1
2014,-2.55362540459842,,8.863,0.650284891768598,27.3
2015,4.31393482562765,,,-0.298115837381087,26.5
2016,0.153377140025768,,,-1.03746806405333,25.7
2017,0.449152478982114,,,0.582253735254647,25.0
2018,-0.389413059895006,,,1.49840023593732,24.3
2019,3.72960377273995,,,1.92385170787928,23.6
2020,-2.2349952390677,,,0.554594630853189,22.9
2021,2.44577180902085,,,3.19128406597464,22.2
2022,-3.33022071038505,,,5.40874375479069,21.5
2023,0.0218016002851726,,,,20.8
2024,0.247352208621109,,,,
