Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-1.84861350564529,7.90008685796967,2.15,,86.1
1982,-5.72314750851997,7.74348999920236,2.27,,91.9
1983,-4.92782022785646,7.60220960874212,,,80.1
1984,-2.28271607874382,7.66525863077868,,,77.1
1985,-3.38239620330064,6.95355063062774,,,74.2
1986,-2.60067871575764,7.0962242259362,,,71.3
1987,0.7275544115315,7.90243369436923,2.4,,68.5
1988,1.02339774619576,7.98150473540535,,,65.7
1989,1.0590639145982,7.89542578633733,1.94,,63.1
1990,0.255295713828147,6.58421335494863,,,60.5
1991,0.887968720143007,5.4225664497941,,,58.0
1992,2.08938748174239,6.42488304503928,,,55.7
1993,1.19079545990648,6.35631122172758,,,53.4
1994,1.29965096299168,5.57324957201488,,,51.3
1995,2.20828318179657,5.50995915259415,,,49.3
1996,0.326032377839908,5.08030909352217,,,47.4
1997,1.72822661280783,4.99730137319696,,,45.6
1998,2.34123862089682,5.67746180706161,,,43.9
1999,1.26683252082374,6.32163614869932,,,42.3
2000,1.17641998878537,7.00261473951945,,,40.8
2001,0.0085642475433189,10.2195681687394,,,39.3
2002,1.48647617022837,9.82093278550152,2.254,,37.9
2003,0.276550484041408,9.75241609376197,2.807,,36.6
2004,0.87051616698119,8.9066313301877,2.971,,35.3
2005,1.06472255613932,8.61352510250589,,,34.0
2006,3.14600619827499,8.50696938888144,1.902,6.56085282795383,32.8
2007,4.12107602558113,8.79868760763897,,6.82161753590326,31.6
2008,1.1948125938613,9.16134519080737,,11.355761126315,30.4
2009,-1.50524953899686,10.3456302167651,,1.85910254733029,29.3
2010,0.865525448373077,10.6462476186343,3.497,3.85950909833162,28.2
2011,2.10758860221354,10.3584830794978,4.126,6.21412393067093,27.1
2012,0.944366952930409,10.5135030709737,2.765,3.78180754679684,26.1
2013,1.68869472400995,11.2879486993103,3.017,4.34337131279519,25.1
2014,2.48328449186764,11.255385017847,2.717,3.41836169662961,24.1
2015,2.20204494313671,11.0881086448449,2.506,2.3887203283955,23.3
2016,0.803225141343461,10.4403527042847,2.583,4.44844199942828,22.5
2017,1.22202118124932,10.5728229818016,2.462,4.42453655182547,21.7
2018,1.69836304928921,11.120258551506,2.283,3.75186186704505,21.0
2019,2.44813641532025,11.1070048234102,2.193,3.69998398008605,20.4
2020,-3.22007732804485,11.4719704888172,,3.21444062197349,19.7
2021,6.56016041326578,11.2203671237721,2.174,4.26105127422814,19.0
2022,2.72968988042675,11.4856910185827,3.051,6.88512823344283,18.4
2023,1.95109309218896,11.2417421320949,2.344,6.20657592272128,17.9
2024,2.06653335394731,10.8985061693281,,2.86992752918293,
