Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,12.5767087498707,31.5062819273782,,,44.4
1982,2.55382662419659,28.9618810981153,,,42.5
1983,-6.47345529364759,26.4972573603493,6.6,,40.7
1984,-0.319725177301962,27.9939257474996,,,39.0
1985,-7.05276724700074,26.9816299604182,,,37.4
1986,0.752136656039752,25.2845347020754,13.3,,35.9
1987,-2.30153426988687,25.6570603927056,14.8,,34.5
1988,-3.15822686573341,25.7192713653388,,,33.2
1989,-14.9024400633683,25.5122655122655,,,32.0
1990,-7.77277478563106,24.0447647676651,,,30.9
1991,-6.00185291540443,25.0845165652468,,,29.9
1992,8.46165434064829,21.8978506536672,,,28.9
1993,-0.807674227489841,22.0857790134899,19.7,,28.1
1994,0.0608321468427988,22.6195120831708,,,27.2
1995,1.93929287053838,23.5709589157316,14.6,,26.4
1996,-1.24666808036049,24.5154328528382,13.7,,25.7
1997,0.569931792363377,25.5484398419403,,,25.0
1998,0.658442073539419,24.3680701629292,,,24.2
1999,1.19180638460756,23.9984078362148,,,23.5
2000,2.10734677821851,23.6984680014003,13.7,,22.9
2001,3.12682361391026,22.9174851108632,14.7,,22.2
2002,3.57676471497919,22.6906093612011,15.3,,21.6
2003,1.88023738458077,23.1853583631912,14.5,,20.9
2004,5.97888573730077,21.2967655019837,,,20.3
2005,5.50057037395844,19.5303396970512,14.8,,19.7
2006,1.4032017956128,20.6390392865841,14.0,,19.1
2007,1.84052436528839,20.6029032337837,13.1,4.74390639021647,18.5
2008,4.72560086199387,18.3767022469887,12.7,13.9712310012729,18.0
2009,2.79012172938629,20.921952678848,12.9,-0.73906974314477,17.5
2010,0.137449407888951,19.247338736188,12.5,4.84551875852119,17.0
2011,0.218599818569089,20.0647396505336,12.9,4.16244162927783,16.6
2012,0.988823291779653,19.1135218893324,12.2,4.51522956670997,16.2
2013,-2.58592238614169,18.2645769913954,12.6,4.82462314269536,15.8
2014,-6.02217249989295,18.2212045749756,11.9,2.89947905006051,15.4
2015,-5.58980174753611,17.8232606852775,13.075,-0.876851359704029,15.0
2016,-2.71126216102509,17.2505641942481,15.275,-0.77843046305416,14.7
2017,0.192083988017671,16.9453719425362,18.12,3.32389447576103,14.3
2018,-0.302781677584093,16.7438960469568,18.257,4.46231108475482,14.0
2019,-0.247049289948436,16.3717377599542,16.801,0.76151404726555,13.6
2020,-2.86253982856009,16.549956438323,19.213,0.333294350628422,13.3
2021,1.77173055809841,15.8410812024988,19.837,1.34609377243117,12.9
2022,0.915646680170994,,18.2,4.22915568897118,12.6
2023,1.23863426474166,,16.62,2.08486986327134,12.2
2024,1.48055685000026,,,1.55659611283951,
