Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-3.08808763242388,14.4538371995175,7.0,,34.6
1982,-4.71075430312003,14.1531167172501,8.05,,33.2
1983,-6.32337344554827,13.7578659653278,11.49,,32.0
1984,-1.22161020241701,9.97721819116723,12.86,,30.9
1985,-2.40366789406112,10.1085120529499,13.16,,29.8
1986,3.76431079383444,10.8232073789996,10.93,,28.8
1987,0.927054412217615,9.8816807649396,9.1,,27.7
1988,3.15182521619116,10.188461243377,7.28,,26.5
1989,-10.828123949166,9.2498482150956,9.74,,25.4
1990,3.90067774205458,8.14378432307665,10.24,,24.3
1991,7.14733954912904,9.3412492938253,9.45,,23.5
1992,3.63082951295625,8.88702676496551,7.69,,22.8
1993,-1.95884795412418,8.26862890667472,6.6,,22.3
1994,-4.46506899046501,6.99398697801035,8.56,,22.0
1995,1.75667432793971,6.89278929824928,10.24,,21.5
1996,-2.26015838247385,4.85079327917191,11.77,,20.8
1997,4.21160703706352,13.5321926576284,11.16,,20.0
1998,-1.70173446759553,13.4677152827186,11.15,,19.1
1999,-7.78823968801142,12.3169723951295,14.53,,18.2
2000,1.74180263726988,12.449784505042,13.99,,17.5
2001,1.51834092591801,14.2372389072529,13.04,,17.0
2002,-10.488745515467,13.0073547920911,16.17,,16.6
2003,-9.38351088983947,12.8707769572649,16.78,,16.2
2004,16.2742041798105,11.9559161739061,15.07,,15.7
2005,8.48531169784638,11.0559042160378,10.663,,15.3
2006,8.1009291008658,11.7106781208584,8.606,,14.8
2007,7.08319155201522,12.4710694856514,7.279,,14.5
2008,3.76050287759537,11.8580025862905,6.245,,14.4
2009,-4.51140308232289,13.7002994343477,6.097,,14.4
2010,-2.77023251504841,11.2095388384583,7.112,,14.5
2011,2.84817755288955,11.5177950119703,6.902,26.0902123160955,14.8
2012,4.30852326939922,12.1919582234396,6.601,21.0689956331878,15.1
2013,0.128922904421486,12.3888210050297,7.54,40.6394275161588,15.4
2014,-4.98041137903962,14.603353775764,,62.168649979483,15.8
2015,,,,121.738085297504,16.8
2016,,,5.319,254.948534781815,21.5
2017,,,5.045,,21.5
2018,,,,,21.5
2019,,,,,21.5
2020,,,7.53,,21.5
2021,,,,,21.5
2022,,,,,21.5
2023,,,,,21.5
