Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-1.9248374768235,13.2906923620052,10.16,,116.2
1982,-6.01347441659389,11.8016321406152,11.6,,113.4
1983,-6.08597774427206,9.02830301341507,14.19,,110.8
1984,-2.31057153866045,13.3095990016819,14.66,,108.1
1985,-3.73470517630111,10.5612995773016,19.28,,105.3
1986,-4.60038364097169,9.44747489662607,19.76,,102.3
1987,0.324802543244076,11.1257075293509,20.32,,99.3
1988,0.751404531935236,11.3865159774653,18.0,,96.2
1989,1.6158763430421,11.9406592117596,10.1,,93.1
1990,2.45834978447338,11.7554815839474,6.69,,90.0
1991,3.09553411801878,12.0747308599222,6.59,,87.0
1992,-0.406134714303946,12.8705016251926,5.52,,84.0
1993,2.22139747426273,13.3704366684004,5.99,,81.1
1994,2.66087168747657,13.5679063950211,3.08,,78.1
1995,2.71949597302211,13.5726201506434,3.69,,75.1
1996,2.44811781398909,13.3272666220148,5.23,,72.1
1997,3.07606050823534,13.9035290001569,2.08,,69.0
1998,3.19121970002656,14.2188708067528,,,65.9
1999,-1.31118057425461,14.7978925435747,3.93,,62.7
2000,0.762647490787515,14.5392995149189,4.47,,59.6
2001,-0.0171004578047587,15.7241302193543,5.24,,56.6
2002,0.78576649065613,15.9678902393715,5.48,,53.7
2003,1.00515839382614,16.5211414224599,,,50.9
2004,2.43501168410252,16.2585361956677,4.17,,48.2
2005,2.67600659638198,15.9745575009633,5.45,,45.7
2006,3.02573624628791,14.3542326624169,5.08,4.28239604802562,43.3
2007,2.79100341987339,14.0586525031966,5.18,8.70560923578868,41.0
2008,4.37162980865932,13.2773746897522,2.603,14.006810770252,38.8
2009,1.65007711075677,14.7087648409415,2.973,3.34645420142013,36.8
2010,2.42845713052706,13.831218450538,,2.50327605844241,34.9
2011,3.5106497172214,13.7771015326236,2.255,9.88446419823886,33.2
2012,3.45406361160391,13.4396269650146,2.066,4.51560291399369,31.5
2013,5.12847092655488,13.8415143362661,2.437,5.73640023719612,29.9
2014,3.84418416828574,14.7070466402409,2.021,5.76660074579141,28.4
2015,3.27865155787237,17.4952582258727,3.111,4.05961041135646,27.1
2016,2.72220715690443,17.4582521973373,3.498,3.62321431764138,25.9
2017,2.68372843487548,17.0216400266816,3.655,2.8227580554717,24.8
2018,2.7403682245408,17.525644686723,3.519,2.27205987230154,23.9
2019,0.789012054636089,18.143092001616,3.682,1.83954504969027,23.0
2020,-9.85710679478156,19.7386344530618,7.903,0.940742153381827,22.2
2021,5.03525964617471,19.3369845837374,4.936,0.737383721452307,21.4
2022,2.40643659045257,19.0899160451984,3.452,1.74632872945968,20.7
2023,1.67597206713639,19.2863642827457,2.948,2.57688800489189,20.0
2024,0.0031157061531388,,2.73,5.09976568317427,
