Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,5.61427963812113,9.38850817079599,1.65,,11.4
1982,2.50351262717827,10.7209280425647,1.5,,10.7
1983,7.15375220538392,10.7123338062957,1.69,,10.0
1984,6.75518405595601,10.6114487280256,2.69,,9.4
1985,-0.758403193169272,13.394089489707,4.27,,8.8
1986,1.43861505659832,12.6719438921861,6.84,,8.3
1987,9.14418251985718,11.513188948287,5.0,,7.8
1988,8.47550112413526,9.8565848746919,3.55,,7.3
1989,6.97185727511311,9.73307127070471,2.35,,6.7
1990,5.63184802412309,9.51493992960933,,,6.1
1991,3.69538228225123,9.24858803098438,2.18,,5.5
1992,3.48371824424044,8.82616856766706,3.09,,5.0
1993,8.67530488824424,9.01248020130082,3.07,,4.6
1994,7.66515847504049,8.17055423373734,3.03,,4.2
1995,3.9685677515225,8.25118729778176,3.3,,4.0
1996,3.1909851392228,8.95385970545865,3.57,,3.8
1997,4.73992674717256,8.75986450017623,2.5,,3.6
1998,-5.45798667446206,9.49364662390425,3.41,,3.4
1999,4.87689184197752,9.3867797131673,4.85,,3.2
2000,7.16598820156491,10.5041646441155,3.7,,3.0
2001,-3.70366595204537,11.6099265565097,3.76,,2.8
2002,2.97922962062731,11.8403288872956,5.65,,2.7
2003,6.10127554555405,11.4140839970397,5.93,,2.5
2004,8.5722052915981,10.318670184588,5.84,,2.4
2005,4.87209326850753,9.89714323321879,5.59,,2.3
2006,5.64834329383781,9.90693550272105,4.48,0.96565751901852,2.3
2007,4.57298627096552,9.13612734398836,3.9,2.10980166714573,2.3
2008,-3.41549269446281,10.1132139112862,3.96,6.63544058395309,2.3
2009,-2.84677194924208,9.92997384864082,5.86,0.589142019610521,2.2
2010,12.5085215498552,9.691568385966,4.12,2.82884527612958,2.2
2011,4.02338164865897,9.23684263701949,3.89,5.2511562463937,2.2
2012,1.90446223662212,8.85786688468844,3.72,4.58084479423094,2.2
2013,3.13397914899265,9.74421772737465,3.86,2.36439793742725,2.2
2014,2.59472315486744,9.6310320219758,3.74,1.03316955857629,2.2
2015,1.76232468638902,10.1909083158792,3.79,-0.521975611895757,2.2
2016,2.41021443466256,10.2365840342405,4.08,-0.529809760375466,2.2
2017,4.38437834929044,10.1720211105612,4.2,0.576763191180009,2.1
2018,2.96719699276471,9.96197415154469,,0.438784215129628,2.1
2019,0.15539750940367,10.2740281293141,3.1,0.567829988405464,2.0
2020,-3.51423380533573,12.2619659464446,4.1,-0.172111865925357,1.9
2021,14.4308159309526,10.6408439406424,4.64,2.31610315765142,1.9
2022,0.719821622511958,9.24182573082399,3.591,6.13095418919736,1.8
2023,-3.00715571486563,9.9992117137858,3.444,4.83372362825795,1.7
2024,2.32663656705263,10.5941995479851,2.737,2.38951123595021,
