Year,GDP per capita growth,Govt consumption,Unemployment,Inflation,Mortality rate
1981,-6.17650794838094,8.79024040977061,,,89.0
1982,-9.58926890135842,6.48112803784803,,,88.5
1983,-7.39109617124427,5.86128951629555,,,87.9
1984,5.8786494701893,7.25936110525907,,,86.8
1985,2.85582116960212,9.39839322776987,,,85.1
1986,2.90923690293133,11.0670267289541,,,82.9
1987,2.41951445422532,10.6343163538874,,,80.4
1988,3.12064353509851,9.70798975642982,,,77.6
1989,2.49321568909531,9.84480819410477,,,75.0
1990,0.725670862009096,9.31152842761133,,,72.6
1991,2.6620471162506,9.48314108708897,3.489,,70.8
1992,1.32904577852237,12.1075681220176,4.7,,69.5
1993,2.2924206369743,14.4493685596963,,,68.7
1994,0.846121792203618,13.7233429394813,,,68.2
1995,1.68402714615945,12.0734806558561,,,67.8
1996,2.18761953564251,12.0437087144029,,,67.4
1997,1.74682048999631,12.355633653124,,,66.5
1998,2.18441521078265,10.3241616558742,8.2,,65.3
1999,1.882232640083,10.8433463882059,10.1,4.86539785077533,63.7
2000,1.12706117579829,10.1716158733082,10.456,40.240933123914,61.8
2001,1.26692433665509,9.72236391765846,,41.509496287803,59.8
2002,1.6652639048673,9.87277025091073,,9.36093239560312,58.0
2003,2.39760659496866,11.5332032401368,,29.7729797160384,56.3
2004,2.83982995857866,12.1728118810468,,18.0427388232565,54.8
2005,3.15861099530474,15.3081652628808,,15.4389920155908,53.4
2006,3.66950804093835,8.68200958159154,4.897,11.6791839392492,52.1
2007,1.69171777527903,8.52494036113545,,10.7342665456292,50.7
2008,6.41466992518754,8.73165976762738,,16.494639613412,49.2
2009,2.26068893513001,7.57424395572255,,19.2469482220857,47.5
2010,5.30617508163762,7.06949942103097,5.384,10.7333898354915,45.7
2011,11.3370417824575,13.7885981215538,,8.72845937093023,43.9
2012,6.67974740594653,11.7643463119471,,11.1863409441067,42.1
2013,4.75796338524816,8.78317284558237,2.173,11.6661923071728,40.5
2014,0.452244093941871,8.26779337958511,,15.4896160333319,39.1
2015,-0.208325820413904,7.6804908567544,6.806,17.1499695007878,37.7
2016,1.04704406736222,7.88693112799624,,17.4546347070868,36.4
2017,5.78094585817396,6.9570521307014,3.369,12.3719215507049,35.1
2018,4.01895338314475,7.10478039787287,,7.80876516610703,33.9
2019,4.39063133478864,7.04320381025923,,7.14364003330856,32.6
2020,-1.46830801654092,7.83341015600264,,9.88728956269943,31.4
2021,3.03800270044563,8.00565308777829,3.195,9.97108867504442,30.2
2022,1.8305124767942,6.65253432796479,2.87,31.2558951049016,29.2
2023,1.19022304172192,5.49933849254746,,38.1069656296501,28.2
2024,3.72174298776767,4.82904354628125,,22.8483281157842,
